jobid,duration,size
   144, 78454,     2
   145, 55455,     2
   146,  3594,     1
   147, 41536,     2
   148,   126,     2
   149, 11165,     2
   150, 17389,     2
   151, 20278,     1
   152,  8593,     1
   153,  1316,     1
   154,  3926,     2
   155, 34103,     1
   156,  3909,     2
   157, 31747,     2
   158, 29135,     3
   159, 11469,     1
   160, 21690,     1
   161, 11560,     4
   162,  7617,     1
   163, 19158,     2
   164,  9335,     2
   165, 42537,     3
   166,  8458,     1
   167, 39894,     2
   168,   568,     2
   169, 14977,     1
   170, 14852,     1
   171, 10461,     2
   172,  6248,     2
   173, 14346,     1
   174, 12428,     1
   175, 35923,     2
   176,   593,     2
   177,   299,     1
   178, 73435,     2
   179, 34375,     1
   180,  1935,     2
   181,   151,     2
   182, 34734,     3
   183, 46415,     1
   184,  7931,     1
   185, 54886,     1
   186, 31048,     1
   187, 25502,     2
   188, 14647,     2
   189, 12505,     1
   190, 54369,     1
   191, 51233,     3
   192, 11661,     1
   193, 55220,     2
   194, 63037,     2
   195, 27391,     3
   196,  2869,     2
   197, 17205,     1
   198,  2681,     1
   199, 10957,     1
   200,  4479,     2
   201, 58538,     1
   202,   299,     1
   203,  6792,     3
   204, 38741,     1
   205,  5221,     3
   206, 19046,     2
   207, 36627,     3
   208, 10623,     2
   209, 63026,     3
   210,  8502,     4
   211, 11358,     2
   212,    13,     2
   213,  5214,     1
   214, 21739,     2
   215,  5392,     1
   216, 11921,     2
   217, 32402,     1
   218, 38318,     1
   219, 19372,     2
   220, 16328,     2
   221, 14075,     1
   222, 16070,     1
   223,  3243,     1
   224,  7532,     1
   225, 45225,     3
   226, 33709,     4
   227, 17043,     2
   228, 13641,     2
   229, 39487,     3
   230,  4178,     2
   231, 74720,     2
   232,  1420,     1
   233, 18266,     1
   234, 26471,     3
   235,  4885,     1
   236,  5700,     2
   237, 17645,     2
   238,  4456,     2
   239, 28910,     1
   240, 62811,     1
   241,  6585,     2
   242, 10321,     1
   243, 46879,     1
   244, 25932,     4
   245,  4199,     3
   246, 20812,     1
   247, 17088,     2
   248, 17676,     1
   249,  8159,     1
   250,  3469,     1
   251, 23597,     3
   252,  2908,     1
   253,  2640,     2
   254, 20163,     2
   255,    19,     3
   256,  2648,     1
   257, 43597,     1
   258,  2136,     2
   259,  1347,     3
   260, 20483,     2
   261, 15993,     3
   262,  5464,     1
   263, 27092,     1
   264, 27961,     1
   265, 19496,     2
   266, 20683,     4
   267,  9250,     4
   268,  5557,     1
   269, 15192,     2
   270,  2283,     1
   271,  6216,     4
   272,  9155,     1
   273, 34686,     1
   274, 27345,     2
   275, 15100,     2
   276, 18741,     1
   277, 13875,     1
   278, 23744,     2
   279, 27082,     1
   280,  9654,     2
   281,  7449,     1
   282,  4252,     2
   283, 18944,     1
   284,  2085,     1
   285, 27972,     2
   286, 32748,     1
   287,  3502,     1
   288,102514,     2
   289, 60938,     1
   290, 15946,     2
   291,   677,     1
   292,  8500,     1
   293, 15955,     2
   294, 11195,     2
   295, 75490,     3
   296, 24315,     1
   297,  2326,     2
   298, 44698,     2
   299, 53376,     1
   300,   282,     2
   301,  6579,     2
   302,  9702,     2
   303, 12785,     4
   304, 34069,     3
   305, 72370,     3
   306,  2052,     1
   307, 53987,     3
   308, 32595,     2
   309,  1707,     1
   310,  6363,     2
   311,  1134,     2
   312, 20836,     2
   313, 55762,     2
   314, 10963,     1
   315, 46427,     2
   316, 17958,     3
   317,  4955,     1
   318, 22302,     4
   319, 96501,     2
   320,  8281,     1
   321,  6896,     2
   322,  8439,     1
   323, 19722,     4
   324, 16278,     2
   325, 11067,     4
   326, 10098,     1
   327, 17153,     1
   328, 13174,     2
   329, 18954,     2
   330,  8429,     2
   331,  2590,     1
   332, 13224,     4
   333,  8926,     2
   334, 43299,     1
   335,   424,     2
   336, 34826,     2
   337, 26216,     1
   338,  5094,     2
   339, 37162,     3
   340, 43476,     2
   341, 49828,     2
   342, 30936,     1
   343,  7812,     1
   344,  7259,     4
   345,  3280,     3
   346, 27263,     3
   347, 16341,     2
   348, 22572,     3
   349, 30061,     1
   350, 25931,     3
   351,   294,     2
   352,  6666,     1
   353, 25720,     3
   354, 43552,     2
   355, 30767,     1
   356, 27940,     2
   357, 36072,     1
   358, 19726,     4
   359,  6596,     1
   360, 22190,     3
   361,  1951,     2
   362, 12354,     2
   363, 23696,     2
   364,  9293,     1
   365, 22286,     3
   366, 28670,     2
   367, 42814,     1
   368, 35604,     3
   369,  7684,     1
   370, 16648,     3
   371, 26562,     2
   372,  7244,     1
   373,  4667,     1
   374, 65237,     1
   375, 35886,     3
   376, 13222,     1
   377,  1055,     2
   378,  2555,     2
   379, 62150,     2
   380, 21333,     3
   381, 14631,     2
   382, 17386,     2
   383,  4224,     2
   384,  6288,     1
   385, 10156,     1
   386,  9781,     2
   387, 31476,     3
   388, 50975,     2
   389, 10556,     1
   390,  2227,     4
   391,  3857,     2
   392, 57422,     2
   393, 16167,     3
   394,   686,     2
   395, 60733,     2
   396, 39621,     2
   397, 12373,     1
   398, 24909,     4
   399, 25351,     1
   400,  4306,     1
   401,  6788,     2
   402, 23238,     4
   403, 48367,     1
   404,  1906,     4
   405, 45579,     2
   406, 17721,     1
   407,  4937,     2
   408, 15449,     2
   409, 14032,     2
   410,  1670,     1
   411, 15335,     4
   412, 20224,     1
   413, 10917,     1
   414, 10079,     4
   415,  8825,     1
   416,  6516,     2
   417,  3585,     2
   418, 14868,     1
   419, 83475,     1
   420, 30363,     3
   421, 10975,     1
   422, 48829,     2
   423, 54822,     3
   424, 29189,     2
   425, 19017,     1
   426, 20226,     1
   427,101053,     2
   428,  4274,     1
   429, 43150,     1
   430, 81575,     3
   431, 89974,     2
   432, 95799,     2
   433,  9608,     3
   434, 33840,     4
   435, 26719,     1
   436, 31256,     1
   437,120668,     2
   438, 50790,     2
   439, 59206,     2
   440, 26915,     2
   441,  6234,     3
   442, 43312,     1
   443,  8179,     3
   444, 33114,     2
   445,  5503,     1
   446, 89219,     1
   447, 32630,     1
   448, 49453,     2
   449,  7506,     2
   450, 27311,     2
   451, 15568,     1
   452, 21965,     3
   453, 17531,     2
   454, 27018,     2
   455,  6465,     2
   456,  4192,     1
   457, 18714,     1
   458, 20123,     1
   459, 14609,     1
   460, 13789,     1
   461, 69435,     1
   462, 19865,     1
   463, 47559,     3
   464, 18991,     2
   465, 11960,     1
   466,  8304,     4
   467,   731,     1
   468, 13198,     1
   469, 23190,     3
   470, 21922,     3
   471, 53132,     1
   472, 30344,     3
   473, 25116,     1
   474,   474,     1
   475, 19762,     3
   476, 15367,     1
   477,  2968,     1
   478,  2894,     3
   479, 25797,     2
   480,  2725,     2
   481, 10561,     4
   482,  3999,     2
   483, 17316,     1
   484, 11217,     1
   485, 23224,     2
   486, 42564,     2
   487, 19737,     1
   488, 29679,     1
   489,  1925,     2
   490,   271,     2
   491,  9642,     2
   492, 31065,     1
   493, 11642,     3
   494, 22774,     1
   495, 21399,     2
   496, 33387,     2
   497,   691,     1
   498, 93658,     2
   499, 41424,     3
   500, 30067,     2
   501, 31697,     1
   502, 23042,     4
   503,  9986,     1
   504, 22432,     1
   505, 25706,     3
   506, 62886,     4
   507,  4278,     1
   508, 22748,     3
   509, 16291,     1
   510,108970,     2
   511,  5742,     2
   512,132718,     1
   513, 19403,     1
   514, 38649,     1
   515, 21381,     1
   516,117738,     2
   517,  5435,     4
   518, 34481,     2
   519,  6232,     2
   520,  9044,     3
   521, 16956,     3
   522, 36985,     1
   523,  8718,     1
   524,  9198,     2
   525,  9308,     3
   526, 25703,     1
   527,  9395,     1
   528, 41298,     2
   529,  7584,     2
   530,   653,     1
   531,  2633,     1
   532, 14889,     1
   533, 16599,     1
   534, 27223,     2
   535, 24685,     3
   536, 25672,     1
   537,  3527,     1
   538, 48562,     2
   539, 60982,     2
   540,  3512,     4
   541,  2778,     1
   542,    35,     1
   543, 21138,     1
   544, 51687,     1
   545,  4444,     1
   546,  5031,     2
   547,  8224,     1
   548, 21381,     2
   549, 12449,     1
   550,   696,     2
   551,  2724,     1
   552,  2591,     1
   553,   182,     2
   554, 31589,     1
   555,  3321,     3
   556,  6167,     1
   557, 37237,     3
   558, 20550,     3
   559, 54540,     2
   560,  8351,     3
   561, 40037,     3
   562,  8383,     3
   563, 45832,     2
   564, 30021,     1
   565,  4504,     2
   566,  2995,     4
   567, 35882,     1
   568,  9562,     1
   569,   984,     4
   570, 22452,     4
   571, 33252,     2
   572, 49244,     1
   573, 47804,     2
   574,167466,     1
   575, 45611,     1
   576,  7965,     4
   577,  3036,     2
   578,  4956,     1
   579,   498,     2
   580,  4639,     2
   581,  5301,     2
   582, 10834,     1
   583, 32016,     2
   584, 35667,     1
   585,  9139,     1
   586, 14631,     2
   587,  1497,     2
   588,  7612,     2
   589,  1107,     2
   590, 58637,     1
   591,   385,     1
   592, 26663,     1
   593,  2471,     1
   594, 50967,     1
   595, 19702,     2
   596,  1546,     1
   597,  6647,     2
   598,  8578,     2
   599,  3796,     1
   600,  9145,     2
   601, 22178,     2
   602,  3518,     1
   603, 37494,     1
   604,  6997,     1
   605, 43476,     2
   606,  4052,     2
   607, 17086,     2
   608,  1530,     2
   609,  1697,     2
   610, 35466,     2
   611,114782,     1
   612,  7134,     2
   613, 14254,     2
   614,  9828,     2
   615,  1210,     1
   616, 30389,     2
   617, 37561,     1
   618, 35763,     1
   619,  6981,     1
   620,   267,     3
   621,  1614,     2
   622, 11973,     1
   623, 78006,     2
   624, 34904,     3
   625,  6173,     1
   626, 77865,     1
   627,  2656,     4
   628, 13183,     3
   629, 68971,     3
   630, 70239,     4
   631, 25487,     1
   632, 40363,     4
   633,   672,     4
   634,  6336,     2
   635, 96988,     1
   636,  2580,     4
   637, 31077,     2
   638, 11929,     1
   639, 32191,     3
   640, 17005,     2
   641,  3251,     1
   642,  7621,     2
   643,  6611,     2
   644,  6232,     4
   645,  6597,     3
   646,  3916,     1
   647,  4200,     4
   648, 21057,     1
   649, 46053,     1
   650, 36538,     4
   651,  6823,     2
   652, 13563,     4
   653,   393,     1
   654, 24654,     1
   655,  2499,     1
   656,  9968,     3
   657, 12720,     2
   658, 25575,     1
   659,  2126,     2
   660,  7238,     2
   661,  6843,     2
   662, 27412,     2
   663,  7651,     2
   664, 19259,     4
   665, 28846,     3
   666, 11732,     2
   667, 19485,     2
   668, 29225,     2
   669, 11923,     2
   670, 22190,     3
   671, 57697,     2
   672, 39991,     1
   673,  1601,     2
   674,  2882,     2
   675, 23185,     4
   676, 15401,     3
   677, 12353,     1
   678,  9900,     4
   679,  3917,     3
   680, 65675,     1
   681,  8487,     1
   682, 16276,     2
   683,  2801,     2
   684,  7044,     1
   685, 51779,     3
   686, 42939,     1
   687, 14628,     1
   688, 39982,     4
   689, 27613,     2
   690,  3979,     1
   691, 12535,     2
   692, 15924,     1
   693, 14276,     1
   694, 21151,     1
   695, 25867,     4
   696, 11309,     1
   697,  1967,     1
   698, 30438,     1
   699, 81147,     2
   700,  6738,     1
   701, 21723,     1
   702, 14070,     2
   703,  9925,     1
   704,  2551,     2
   705, 33281,     1
   706, 14739,     1
   707, 26171,     1
   708, 11931,     2
   709, 69421,     3
   710,  2998,     1
   711,    80,     1
   712,  9348,     1
   713, 68017,     2
   714,  6397,     1
   715, 30466,     3
   716, 30105,     2
   717, 28463,     1
   718, 15702,     1
   719, 15671,     1
   720,  3644,     2
   721,  6588,     1
   722,  5260,     2
   723,  6164,     2
   724,  2527,     1
   725, 22609,     2
   726, 99150,     3
   727,  7550,     1
   728,  2288,     1
   729, 13933,     2
   730,  5388,     3
   731, 70987,     2
   732, 30480,     2
   733, 35101,     2
   734, 58004,     2
   735,  9563,     1
   736, 30555,     3
   737, 12688,     1
   738, 85230,     2
   739, 14963,     1
   740, 12708,     4
   741, 15587,     1
   742, 18296,     2
   743, 42486,     4
   744, 46817,     2
   745,  1588,     1
   746,136548,     2
   747,  3604,     2
   748,  5703,     1
   749, 33926,     2
   750, 64346,     2
   751,  3335,     2
   752, 21564,     2
   753,  3767,     2
   754, 35230,     1
   755, 29726,     2
   756, 45850,     2
   757,  1857,     1
   758,  6607,     1
   759, 65693,     2
   760, 31498,     3
   761,  8339,     2
   762,  9393,     2
   763,  7809,     1
   764, 33856,     2
   765, 61143,     1
   766, 15061,     1
   767, 15238,     1
   768, 19401,     1
   769, 17563,     3
   770, 13545,     1
   771, 19765,     2
   772,  1919,     3
   773, 20174,     1
   774,  8249,     1
   775,  7889,     3
   776,  8505,     2
   777,  6217,     4
   778, 40551,     1
   779,  8900,     2
   780,  1634,     2
   781, 30452,     1
   782,    63,     3
   783, 21191,     3
   784,  8805,     1
   785,  7920,     1
   786, 19910,     1
   787, 48271,     3
   788, 20116,     2
   789, 15866,     3
   790,  6079,     2
   791, 21016,     4
   792, 71235,     1
   793, 12368,     2
   794,  6044,     1
   795, 53241,     1
   796, 28367,     2
   797, 13212,     1
   798,  4341,     2
   799, 22536,     1
   800,  9643,     1
   801,  5697,     2
   802,  4091,     3
   803, 24765,     1
   804, 23120,     2
   805, 29585,     4
   806,   476,     1
   807,  1341,     1
   808, 37162,     1
   809, 10725,     2
   810,  5974,     3
   811, 13985,     2
   812,  3169,     2
   813, 32198,     2
   814, 17747,     1
   815,  8943,     3
   816, 40361,     2
   817, 58585,     2
   818, 21255,     2
   819, 16820,     1
   820, 31192,     2
   821, 51784,     1
   822, 13542,     2
   823,  8600,     2
   824,  9524,     2
   825, 59619,     1
   826,  4561,     4
   827,  2502,     2
   828,  8545,     2
   829, 18695,     2
   830,  5911,     1
   831, 21530,     1
   832, 44157,     2
   833, 11513,     4
   834,   334,     2
   835,  2507,     2
   836, 43860,     1
   837, 36323,     1
   838,  1967,     3
   839,  3217,     2
   840,  1027,     2
   841,  3189,     2
   842, 11555,     3
   843, 17882,     2
   844,  8857,     3
   845,  8171,     2
   846, 41801,     1
   847, 50161,     1
   848, 24571,     4
   849, 14996,     1
   850, 14384,     2
   851,  3869,     4
   852,   584,     2
   853, 32176,     2
   854, 18598,     1
   855, 11301,     1
   856,  3126,     2
   857,  5542,     1
   858,  7045,     1
   859,   536,     1
   860,  5313,     2
   861, 65216,     1
   862,  4672,     2
   863, 40749,     3
   864, 14834,     3
   865, 11198,     3
   866,  6350,     2
   867, 15396,     3
   868, 67351,     1
   869, 28490,     3
   870, 11118,     3
   871, 15771,     2
   872, 68507,     2
   873, 17140,     1
   874, 12080,     1
   875,113155,     4
   876,  2952,     1
   877,  1592,     2
   878,  9682,     2
   879, 13677,     2
   880,  4136,     1
   881,  4030,     1
   882, 15614,     2
   883,  9711,     1
   884, 30004,     2
   885,   739,     4
   886,  6963,     1
   887,  1007,     1
   888, 30944,     3
   889, 10836,     1
   890,  8811,     2
   891, 19539,     1
   892,    25,     1
   893, 24032,     1
   894, 24113,     1
   895, 61761,     2
   896,  5672,     2
   897, 14970,     3
   898, 33676,     3
   899,  1241,     3
   900, 29638,     1
   901, 44786,     1
   902,  6216,     2
   903, 27687,     1
   904, 35501,     4
   905, 14808,     2
   906, 51050,     1
   907, 11491,     2
   908, 29764,     2
   909, 26067,     1
   910, 33370,     4
   911, 49996,     3
   912, 21434,     1
   913, 45237,     2
   914,  8647,     2
   915, 37357,     2
   916,   152,     1
   917, 10164,     2
   918, 22168,     1
   919,  5301,     2
   920,  6283,     2
   921, 99121,     1
   922, 27598,     1
   923,  6546,     2
   924, 62754,     3
   925,   386,     3
   926, 20602,     1
   927, 36794,     2
   928, 10667,     1
   929,  1292,     2
   930,  1855,     4
   931, 54038,     1
   932, 19373,     1
   933, 18323,     1
   934,  1861,     3
   935, 17203,     1
   936,  9624,     1
   937, 28519,     2
   938, 16564,     1
   939, 39110,     2
   940,  4588,     1
   941, 16505,     3
   942,  2714,     2
   943, 75324,     4
   944,   253,     4
   945, 17418,     1
   946, 16008,     1
   947, 22357,     2
   948, 25138,     2
   949, 61376,     3
   950,  8272,     3
   951,  9373,     2
   952, 19008,     2
   953,  3641,     3
   954,  3725,     2
   955, 13900,     3
   956,  5607,     2
   957,  2569,     1
   958, 28007,     1
   959, 43775,     3
   960, 84344,     2
   961, 26783,     3
   962,  4482,     3
   963, 58044,     1
   964, 21499,     2
   965, 16487,     3
   966,  9197,     2
   967,  8113,     3
   968, 41182,     2
   969, 17376,     2
   970,  9260,     2
   971, 29758,     2
   972,  4211,     4
   973, 11905,     2
   974, 20334,     1
   975, 10293,     1
   976,  1865,     2
   977,  1641,     4
   978, 23592,     1
   979, 13779,     3
   980,  9799,     1
   981, 13956,     1
   982,  3571,     1
   983,  5760,     1
   984, 19683,     2
   985, 16975,     1
   986, 57403,     1
   987, 21901,     2
   988, 10922,     1
   989,  4733,     1
   990, 15001,     2
   991, 11322,     1
   992, 28486,     1
   993, 83655,     2
   994,  3999,     1
   995, 81433,     1
   996, 15766,     1
   997, 10182,     3
   998, 12983,     2
   999, 39551,     2
  1000,  1248,     3
  1001, 57320,     1
  1002,    78,     2
  1003,  7622,     3
  1004,  4357,     1
  1005,  2966,     1
  1006, 89937,     1
  1007, 11082,     2
  1008,  6590,     1
  1009, 10354,     1
  1010,  2240,     1
  1011, 13582,     3
  1012, 15581,     3
  1013, 26205,     1
  1014,  7030,     2
  1015, 19684,     1
  1016, 41178,     1
  1017,  1779,     3
  1018, 33927,     1
  1019,   907,     4
  1020, 33561,     1
  1021, 68267,     1
  1022, 11347,     1
  1023, 44007,     3
  1024, 10516,     1
  1025, 20262,     2
  1026, 32408,     2
  1027,  3721,     2
  1028,  4103,     3
  1029,  4868,     2
  1030, 12956,     1
  1031,  3420,     1
  1032,  3388,     2
  1033,   443,     1
  1034,  7289,     1
  1035,    49,     3
  1036, 17197,     1
  1037, 20734,     4
  1038, 19677,     3
  1039, 90375,     1
  1040,  7446,     3
  1041,146015,     1
  1042, 32854,     2
  1043, 24161,     2
  1044, 55953,     1
  1045, 20861,     2
  1046, 10989,     1
  1047, 13353,     2
  1048, 15158,     4
  1049,  2532,     1
  1050,  8879,     2
  1051, 59491,     1
  1052, 11759,     1
  1053, 46150,     1
  1054, 50860,     2
  1055, 37458,     1
  1056, 23284,     2
  1057,   392,     2
  1058,  8643,     2
  1059, 21465,     2
  1060, 23634,     1
  1061,  8973,     2
  1062,  2599,     2
  1063, 17897,     1
  1064, 24071,     1
  1065, 44260,     3
  1066, 21798,     1
  1067, 45324,     1
  1068, 46878,     2
  1069,  4777,     2
  1070, 18794,     1
  1071,  4299,     1
  1072, 10344,     2
  1073,  2652,     2
  1074, 14761,     2
  1075, 11447,     1
  1076, 26482,     4
  1077, 28288,     1
  1078,  8331,     1
  1079, 24048,     1
  1080,  1593,     1
  1081,  6907,     2
  1082, 25364,     2
  1083,  1837,     1
  1084, 16828,     2
  1085,  8869,     3
  1086, 17841,     3
  1087, 28358,     1
  1088,  5901,     4
  1089, 10720,     1
  1090,  6725,     2
  1091, 36206,     2
  1092,  3960,     3
  1093,  3858,     1
  1094, 25698,     2
  1095, 52375,     2
  1096,112307,     1
  1097,  8227,     1
  1098, 22966,     3
  1099,  9387,     1
  1100, 74019,     1
  1101, 13065,     2
  1102, 27560,     3
  1103, 12881,     3
  1104, 29334,     4
  1105, 16161,     1
  1106, 29233,     1
  1107, 22207,     1
  1108, 17551,     2
  1109, 22819,     1
  1110,  9563,     2
  1111,  8346,     1
  1112, 28140,     1
  1113, 18480,     1
  1114,  7064,     4
  1115, 33992,     2
  1116,  8133,     1
  1117,  8840,     3
  1118, 36206,     1
  1119, 61514,     3
  1120, 14658,     2
  1121,  6680,     1
  1122, 16561,     1
  1123, 34598,     2
  1124, 38799,     1
  1125, 45433,     2
  1126,  4034,     2
  1127,  8480,     3
  1128, 14848,     1
  1129,   979,     3
  1130,  1350,     1
  1131, 42333,     1
  1132, 32923,     3
  1133,  6900,     4
  1134, 69833,     3
  1135,  6148,     2
  1136, 21601,     2
  1137, 37029,     1
  1138, 29860,     1
  1139, 14110,     4
  1140, 17715,     1
  1141, 10789,     2
  1142, 16616,     1
  1143, 20474,     2
  1144, 28992,     1
  1145,  1613,     2
  1146,  9742,     2
  1147, 12276,     2
  1148, 16459,     1
  1149,  1485,     3
  1150, 16046,     1
  1151, 12107,     1
  1152, 31269,     1
  1153, 14431,     2
  1154, 12935,     2
  1155, 15664,     2
  1156, 15854,     2
  1157,  4177,     2
  1158, 80029,     2
  1159,  5641,     3
  1160, 74578,     4
  1161, 12066,     3
  1162,  8447,     1
  1163, 19803,     3
  1164, 15041,     2
  1165,  1195,     1
  1166, 99874,     1
  1167, 11494,     1
  1168, 57204,     1
  1169, 17374,     4
  1170, 11254,     2
  1171, 61100,     2
  1172,  8577,     1
  1173,  6682,     2
  1174, 43214,     2
  1175,  1807,     1
  1176, 31372,     1
  1177,  4651,     1
  1178, 34842,     3
  1179,  9706,     1
  1180,  1600,     2
  1181, 11742,     2
  1182,132438,     1
  1183,  9720,     2
  1184, 43864,     1
  1185,  2035,     1
  1186, 13157,     2
  1187, 38294,     2
  1188,  6969,     4
  1189, 26973,     1
  1190,  3968,     1
  1191, 31426,     2
  1192, 38014,     1
  1193, 37353,     2
  1194, 49530,     1
  1195,   187,     1
  1196,  2258,     2
  1197, 18713,     2
  1198, 26663,     1
  1199, 60947,     3
  1200,119044,     2
  1201,  1714,     2
  1202,  6130,     1
  1203,  7596,     1
  1204,  7583,     2
  1205, 10819,     1
  1206, 15480,     4
  1207,  4559,     2
  1208, 16865,     4
  1209,113161,     3
  1210,    17,     2
  1211, 11376,     1
  1212,  3770,     1
  1213, 21369,     1
  1214, 31704,     2
  1215,  6974,     1
  1216, 45049,     2
  1217,  5051,     1
  1218, 70707,     4
  1219,102574,     3
  1220, 42052,     2
  1221, 11436,     2
  1222, 52030,     2
  1223, 51134,     2
  1224,  9860,     2
  1225, 70754,     1
  1226,  3008,     1
  1227, 18476,     1
  1228, 16050,     2
  1229,  3051,     1
  1230, 22562,     4
  1231, 32302,     1
  1232, 48185,     4
  1233, 19491,     1
  1234, 34042,     2
  1235,  5648,     4
  1236, 22627,     1
  1237, 12908,     1
  1238, 50103,     1
  1239, 23332,     1
  1240, 47287,     2
  1241, 36963,     3
  1242, 27502,     1
  1243, 12115,     2
  1244, 26358,     1
  1245, 17381,     3
  1246,  8767,     1
  1247, 20862,     2
  1248,  5383,     3
  1249, 27601,     2
  1250,  2174,     2
  1251,  3380,     2
  1252,  8369,     2
  1253, 74737,     1
  1254,137635,     1
  1255, 23844,     1
  1256, 26587,     2
  1257,  9966,     2
  1258, 61694,     2
  1259, 16987,     1
  1260, 76497,     2
  1261, 10609,     3
  1262, 26711,     2
  1263,   335,     1
  1264,  9636,     1
  1265, 69300,     2
  1266, 22273,     1
  1267,  1305,     4
  1268, 43528,     2
  1269,  6225,     4
  1270,  5245,     3
  1271,   855,     2
  1272, 26518,     2
  1273, 25793,     1
  1274, 17293,     1
  1275, 39687,     2
  1276,   910,     1
  1277,  9742,     1
  1278, 98793,     3
  1279, 12203,     2
  1280, 12376,     2
  1281,  1029,     2
  1282,  6561,     1
  1283, 32652,     2
  1284, 32128,     2
  1285,119342,     1
  1286, 10694,     2
  1287, 10141,     2
  1288, 81464,     2
  1289, 81548,     2
  1290,  7915,     1
  1291, 12816,     2
  1292, 22529,     2
  1293, 12717,     2
  1294, 11704,     4
  1295, 10271,     3
  1296, 12486,     3
  1297,  3411,     1
  1298, 45942,     2
  1299, 63824,     4
  1300,  7600,     2
  1301, 32962,     4
  1302,  5009,     4
  1303,104090,     3
  1304, 30274,     2
  1305, 10739,     2
  1306, 15491,     1
  1307, 17759,     1
  1308, 29273,     2
  1309,    30,     1
  1310,  1263,     1
  1311,   404,     3
  1312, 12456,     4
  1313, 48115,     2
  1314, 48981,     3
  1315, 37430,     1
  1316,  8506,     3
  1317, 37074,     1
  1318,  9986,     1
  1319,  9812,     2
  1320,  5640,     1
  1321, 16848,     1
  1322,  4161,     1
  1323, 28884,     2
  1324, 16283,     2
  1325, 13014,     1
  1326, 26069,     3
  1327,   753,     1
  1328,  3438,     2
  1329, 72735,     1
  1330, 68857,     2
  1331,105776,     1
  1332,  1812,     1
  1333,  3002,     1
  1334, 75208,     2
  1335,  4109,     1
  1336,   352,     1
  1337, 19189,     1
  1338, 94284,     1
  1339, 48503,     4
  1340, 14904,     3
  1341,  8537,     3
  1342, 17836,     1
  1343,  7211,     2
  1344, 42001,     2
  1345,  2939,     2
  1346, 17385,     1
  1347, 13359,     2
  1348,  4782,     1
  1349, 13059,     2
  1350,   364,     2
  1351,  7892,     1
  1352, 92387,     2
  1353,  4003,     1
  1354, 10481,     2
  1355, 43579,     3
  1356, 21666,     2
  1357, 39924,     1
  1358,  3924,     3
  1359,  5830,     1
  1360,  1114,     3
  1361, 33334,     3
  1362, 17699,     2
  1363,  3334,     2
  1364, 24558,     3
  1365,  1307,     1
  1366,  1337,     2
  1367, 48232,     2
  1368, 27119,     2
  1369, 63089,     2
