jobid,duration,size
   144, 78454,     2
   145, 55455,     3
   146,  3594,     1
   147, 41536,     1
   148,   126,     3
   149, 11165,     1
   150, 17389,     1
   151, 20278,     1
   152,  8593,     1
   153,  1316,     4
   154,  3926,     1
   155, 34103,     1
   156,  3909,     3
   157, 31747,     1
   158, 29135,     2
   159, 11469,     3
   160, 21690,     3
   161, 11560,     1
   162,  7617,     2
   163, 19158,     1
   164,  9335,     2
   165, 42537,     1
   166,  8458,     4
   167, 39894,     1
   168,   568,     1
   169, 14977,     2
   170, 14852,     2
   171, 10461,     1
   172,  6248,     1
   173, 14346,     1
   174, 12428,     1
   175, 35923,     2
   176,   593,     1
   177,   299,     1
   178, 73435,     1
   179, 34375,     1
   180,  1935,     1
   181,   151,     1
   182, 34734,     2
   183, 46415,     1
   184,  7931,     3
   185, 54886,     3
   186, 31048,     3
   187, 25502,     4
   188, 14647,     2
   189, 12505,     2
   190, 54369,     1
   191, 51233,     1
   192, 11661,     1
   193, 55220,     1
   194, 63037,     1
   195, 27391,     4
   196,  2869,     3
   197, 17205,     3
   198,  2681,     2
   199, 10957,     2
   200,  4479,     1
   201, 58538,     1
   202,   299,     2
   203,  6792,     2
   204, 38741,     2
   205,  5221,     2
   206, 19046,     2
   207, 36627,     1
   208, 10623,     2
   209, 63026,     1
   210,  8502,     1
   211, 11358,     2
   212,    13,     4
   213,  5214,     1
   214, 21739,     1
   215,  5392,     1
   216, 11921,     1
   217, 32402,     1
   218, 38318,     1
   219, 19372,     1
   220, 16328,     2
   221, 14075,     2
   222, 16070,     4
   223,  3243,     1
   224,  7532,     1
   225, 45225,     1
   226, 33709,     1
   227, 17043,     2
   228, 13641,     2
   229, 39487,     1
   230,  4178,     1
   231, 74720,     2
   232,  1420,     2
   233, 18266,     1
   234, 26471,     1
   235,  4885,     2
   236,  5700,     1
   237, 17645,     4
   238,  4456,     2
   239, 28910,     1
   240, 62811,     3
   241,  6585,     3
   242, 10321,     2
   243, 46879,     3
   244, 25932,     2
   245,  4199,     2
   246, 20812,     4
   247, 17088,     1
   248, 17676,     2
   249,  8159,     3
   250,  3469,     1
   251, 23597,     1
   252,  2908,     2
   253,  2640,     3
   254, 20163,     2
   255,    19,     2
   256,  2648,     1
   257, 43597,     2
   258,  2136,     1
   259,  1347,     1
   260, 20483,     3
   261, 15993,     3
   262,  5464,     2
   263, 27092,     3
   264, 27961,     2
   265, 19496,     1
   266, 20683,     4
   267,  9250,     3
   268,  5557,     4
   269, 15192,     3
   270,  2283,     2
   271,  6216,     4
   272,  9155,     2
   273, 34686,     1
   274, 27345,     2
   275, 15100,     1
   276, 18741,     3
   277, 13875,     1
   278, 23744,     1
   279, 27082,     1
   280,  9654,     2
   281,  7449,     2
   282,  4252,     3
   283, 18944,     4
   284,  2085,     2
   285, 27972,     3
   286, 32748,     2
   287,  3502,     1
   288,102514,     1
   289, 60938,     3
   290, 15946,     2
   291,   677,     3
   292,  8500,     2
   293, 15955,     4
   294, 11195,     1
   295, 75490,     1
   296, 24315,     2
   297,  2326,     3
   298, 44698,     2
   299, 53376,     1
   300,   282,     1
   301,  6579,     1
   302,  9702,     3
   303, 12785,     2
   304, 34069,     2
   305, 72370,     2
   306,  2052,     1
   307, 53987,     2
   308, 32595,     3
   309,  1707,     1
   310,  6363,     2
   311,  1134,     2
   312, 20836,     3
   313, 55762,     2
   314, 10963,     4
   315, 46427,     2
   316, 17958,     1
   317,  4955,     1
   318, 22302,     1
   319, 96501,     4
   320,  8281,     2
   321,  6896,     3
   322,  8439,     1
   323, 19722,     2
   324, 16278,     4
   325, 11067,     4
   326, 10098,     2
   327, 17153,     1
   328, 13174,     2
   329, 18954,     1
   330,  8429,     3
   331,  2590,     2
   332, 13224,     2
   333,  8926,     1
   334, 43299,     1
   335,   424,     2
   336, 34826,     3
   337, 26216,     3
   338,  5094,     1
   339, 37162,     4
   340, 43476,     1
   341, 49828,     2
   342, 30936,     3
   343,  7812,     2
   344,  7259,     1
   345,  3280,     2
   346, 27263,     3
   347, 16341,     3
   348, 22572,     1
   349, 30061,     1
   350, 25931,     2
   351,   294,     2
   352,  6666,     4
   353, 25720,     2
   354, 43552,     2
   355, 30767,     1
   356, 27940,     3
   357, 36072,     2
   358, 19726,     1
   359,  6596,     2
   360, 22190,     2
   361,  1951,     2
   362, 12354,     4
   363, 23696,     1
   364,  9293,     1
   365, 22286,     1
   366, 28670,     1
   367, 42814,     1
   368, 35604,     3
   369,  7684,     2
   370, 16648,     4
   371, 26562,     2
   372,  7244,     1
   373,  4667,     1
   374, 65237,     1
   375, 35886,     2
   376, 13222,     2
   377,  1055,     2
   378,  2555,     2
   379, 62150,     1
   380, 21333,     1
   381, 14631,     2
   382, 17386,     2
   383,  4224,     3
   384,  6288,     2
   385, 10156,     2
   386,  9781,     2
   387, 31476,     1
   388, 50975,     4
   389, 10556,     1
   390,  2227,     2
   391,  3857,     1
   392, 57422,     3
   393, 16167,     1
   394,   686,     2
   395, 60733,     2
   396, 39621,     1
   397, 12373,     3
   398, 24909,     1
   399, 25351,     2
   400,  4306,     2
   401,  6788,     2
   402, 23238,     1
   403, 48367,     1
   404,  1906,     2
   405, 45579,     1
   406, 17721,     2
   407,  4937,     3
   408, 15449,     3
   409, 14032,     1
   410,  1670,     3
   411, 15335,     3
   412, 20224,     1
   413, 10917,     2
   414, 10079,     2
   415,  8825,     2
   416,  6516,     1
   417,  3585,     3
   418, 14868,     2
   419, 83475,     1
   420, 30363,     4
   421, 10975,     2
   422, 48829,     1
   423, 54822,     3
   424, 29189,     2
   425, 19017,     2
   426, 20226,     1
   427,101053,     2
   428,  4274,     2
   429, 43150,     2
   430, 81575,     3
   431, 89974,     2
   432, 95799,     1
   433,  9608,     2
   434, 33840,     1
   435, 26719,     2
   436, 31256,     3
   437,120668,     2
   438, 50790,     1
   439, 59206,     1
   440, 26915,     2
   441,  6234,     2
   442, 43312,     2
   443,  8179,     3
   444, 33114,     2
   445,  5503,     1
   446, 89219,     3
   447, 32630,     4
   448, 49453,     2
   449,  7506,     2
   450, 27311,     1
   451, 15568,     2
   452, 21965,     4
   453, 17531,     2
   454, 27018,     2
   455,  6465,     2
   456,  4192,     4
   457, 18714,     1
   458, 20123,     1
   459, 14609,     3
   460, 13789,     1
   461, 69435,     3
   462, 19865,     2
   463, 47559,     3
   464, 18991,     4
   465, 11960,     2
   466,  8304,     2
   467,   731,     3
   468, 13198,     2
   469, 23190,     1
   470, 21922,     2
   471, 53132,     2
   472, 30344,     2
   473, 25116,     4
   474,   474,     2
   475, 19762,     2
   476, 15367,     1
   477,  2968,     2
   478,  2894,     3
   479, 25797,     2
   480,  2725,     1
   481, 10561,     2
   482,  3999,     2
   483, 17316,     3
   484, 11217,     2
   485, 23224,     4
   486, 42564,     1
   487, 19737,     3
   488, 29679,     2
   489,  1925,     2
   490,   271,     2
   491,  9642,     3
   492, 31065,     2
   493, 11642,     2
   494, 22774,     1
   495, 21399,     1
   496, 33387,     2
   497,   691,     3
   498, 93658,     2
   499, 41424,     3
   500, 30067,     1
   501, 31697,     3
   502, 23042,     1
   503,  9986,     2
   504, 22432,     1
   505, 25706,     1
   506, 62886,     1
   507,  4278,     2
   508, 22748,     2
   509, 16291,     2
   510,108970,     1
   511,  5742,     3
   512,132718,     2
   513, 19403,     4
   514, 38649,     3
   515, 21381,     4
   516,117738,     3
   517,  5435,     1
   518, 34481,     2
   519,  6232,     2
   520,  9044,     1
   521, 16956,     1
   522, 36985,     2
   523,  8718,     1
   524,  9198,     1
   525,  9308,     1
   526, 25703,     1
   527,  9395,     3
   528, 41298,     2
   529,  7584,     2
   530,   653,     3
   531,  2633,     2
   532, 14889,     2
   533, 16599,     3
   534, 27223,     2
   535, 24685,     2
   536, 25672,     3
   537,  3527,     1
   538, 48562,     2
   539, 60982,     2
   540,  3512,     2
   541,  2778,     4
   542,    35,     4
   543, 21138,     2
   544, 51687,     2
   545,  4444,     1
   546,  5031,     2
   547,  8224,     3
   548, 21381,     2
   549, 12449,     1
   550,   696,     4
   551,  2724,     1
   552,  2591,     2
   553,   182,     3
   554, 31589,     1
   555,  3321,     3
   556,  6167,     2
   557, 37237,     2
   558, 20550,     2
   559, 54540,     1
   560,  8351,     1
   561, 40037,     2
   562,  8383,     2
   563, 45832,     2
   564, 30021,     4
   565,  4504,     1
   566,  2995,     1
   567, 35882,     2
   568,  9562,     2
   569,   984,     3
   570, 22452,     1
   571, 33252,     1
   572, 49244,     4
   573, 47804,     1
   574,167466,     1
   575, 45611,     2
   576,  7965,     2
   577,  3036,     2
   578,  4956,     3
   579,   498,     1
   580,  4639,     2
   581,  5301,     1
   582, 10834,     1
   583, 32016,     1
   584, 35667,     1
   585,  9139,     4
   586, 14631,     4
   587,  1497,     2
   588,  7612,     2
   589,  1107,     1
   590, 58637,     2
   591,   385,     3
   592, 26663,     2
   593,  2471,     2
   594, 50967,     2
   595, 19702,     1
   596,  1546,     1
   597,  6647,     2
   598,  8578,     1
   599,  3796,     3
   600,  9145,     1
   601, 22178,     2
   602,  3518,     2
   603, 37494,     2
   604,  6997,     1
   605, 43476,     1
   606,  4052,     1
   607, 17086,     2
   608,  1530,     2
   609,  1697,     1
   610, 35466,     1
   611,114782,     3
   612,  7134,     4
   613, 14254,     1
   614,  9828,     2
   615,  1210,     2
   616, 30389,     2
   617, 37561,     1
   618, 35763,     1
   619,  6981,     2
   620,   267,     1
   621,  1614,     1
   622, 11973,     4
   623, 78006,     4
   624, 34904,     3
   625,  6173,     4
   626, 77865,     1
   627,  2656,     2
   628, 13183,     4
   629, 68971,     2
   630, 70239,     2
   631, 25487,     4
   632, 40363,     1
   633,   672,     2
   634,  6336,     4
   635, 96988,     2
   636,  2580,     2
   637, 31077,     2
   638, 11929,     1
   639, 32191,     3
   640, 17005,     2
   641,  3251,     1
   642,  7621,     3
   643,  6611,     3
   644,  6232,     3
   645,  6597,     2
   646,  3916,     4
   647,  4200,     2
   648, 21057,     4
   649, 46053,     3
   650, 36538,     4
   651,  6823,     2
   652, 13563,     3
   653,   393,     2
   654, 24654,     1
   655,  2499,     1
   656,  9968,     2
   657, 12720,     4
   658, 25575,     1
   659,  2126,     2
   660,  7238,     1
   661,  6843,     3
   662, 27412,     2
   663,  7651,     4
   664, 19259,     4
   665, 28846,     1
   666, 11732,     2
   667, 19485,     1
   668, 29225,     2
   669, 11923,     4
   670, 22190,     2
   671, 57697,     1
   672, 39991,     1
   673,  1601,     2
   674,  2882,     1
   675, 23185,     3
   676, 15401,     1
   677, 12353,     1
   678,  9900,     1
   679,  3917,     1
   680, 65675,     2
   681,  8487,     2
   682, 16276,     1
   683,  2801,     1
   684,  7044,     1
   685, 51779,     1
   686, 42939,     2
   687, 14628,     2
   688, 39982,     3
   689, 27613,     2
   690,  3979,     2
   691, 12535,     2
   692, 15924,     2
   693, 14276,     1
   694, 21151,     1
   695, 25867,     2
   696, 11309,     1
   697,  1967,     1
   698, 30438,     2
   699, 81147,     1
   700,  6738,     1
   701, 21723,     3
   702, 14070,     3
   703,  9925,     2
   704,  2551,     1
   705, 33281,     3
   706, 14739,     1
   707, 26171,     1
   708, 11931,     1
   709, 69421,     4
   710,  2998,     2
   711,    80,     1
   712,  9348,     3
   713, 68017,     2
   714,  6397,     4
   715, 30466,     3
   716, 30105,     3
   717, 28463,     1
   718, 15702,     1
   719, 15671,     3
   720,  3644,     3
   721,  6588,     3
   722,  5260,     1
   723,  6164,     1
   724,  2527,     2
   725, 22609,     1
   726, 99150,     2
   727,  7550,     1
   728,  2288,     3
   729, 13933,     4
   730,  5388,     2
   731, 70987,     2
   732, 30480,     1
   733, 35101,     2
   734, 58004,     4
   735,  9563,     1
   736, 30555,     1
   737, 12688,     2
   738, 85230,     1
   739, 14963,     3
   740, 12708,     3
   741, 15587,     1
   742, 18296,     4
   743, 42486,     3
   744, 46817,     3
   745,  1588,     2
   746,136548,     1
   747,  3604,     3
   748,  5703,     2
   749, 33926,     1
   750, 64346,     2
   751,  3335,     1
   752, 21564,     2
   753,  3767,     2
   754, 35230,     4
   755, 29726,     3
   756, 45850,     3
   757,  1857,     3
   758,  6607,     4
   759, 65693,     3
   760, 31498,     3
   761,  8339,     1
   762,  9393,     2
   763,  7809,     2
   764, 33856,     2
   765, 61143,     1
   766, 15061,     1
   767, 15238,     2
   768, 19401,     1
   769, 17563,     1
   770, 13545,     1
   771, 19765,     2
   772,  1919,     1
   773, 20174,     1
   774,  8249,     1
   775,  7889,     3
   776,  8505,     2
   777,  6217,     3
   778, 40551,     3
   779,  8900,     4
   780,  1634,     3
   781, 30452,     2
   782,    63,     4
   783, 21191,     3
   784,  8805,     2
   785,  7920,     3
   786, 19910,     2
   787, 48271,     2
   788, 20116,     2
   789, 15866,     1
   790,  6079,     1
   791, 21016,     2
   792, 71235,     2
   793, 12368,     1
   794,  6044,     1
   795, 53241,     1
   796, 28367,     3
   797, 13212,     2
   798,  4341,     1
   799, 22536,     2
   800,  9643,     2
   801,  5697,     2
   802,  4091,     2
   803, 24765,     4
   804, 23120,     1
   805, 29585,     1
   806,   476,     1
   807,  1341,     1
   808, 37162,     2
   809, 10725,     2
   810,  5974,     4
   811, 13985,     1
   812,  3169,     4
   813, 32198,     2
   814, 17747,     4
   815,  8943,     3
   816, 40361,     1
   817, 58585,     2
   818, 21255,     3
   819, 16820,     1
   820, 31192,     2
   821, 51784,     4
   822, 13542,     2
   823,  8600,     1
   824,  9524,     2
   825, 59619,     1
   826,  4561,     3
   827,  2502,     2
   828,  8545,     1
   829, 18695,     3
   830,  5911,     3
   831, 21530,     3
   832, 44157,     2
   833, 11513,     4
   834,   334,     1
   835,  2507,     1
   836, 43860,     2
   837, 36323,     2
   838,  1967,     2
   839,  3217,     3
   840,  1027,     2
   841,  3189,     1
   842, 11555,     1
   843, 17882,     1
   844,  8857,     1
   845,  8171,     1
   846, 41801,     1
   847, 50161,     2
   848, 24571,     2
   849, 14996,     3
   850, 14384,     2
   851,  3869,     1
   852,   584,     2
   853, 32176,     1
   854, 18598,     2
   855, 11301,     2
   856,  3126,     1
   857,  5542,     4
   858,  7045,     3
   859,   536,     2
   860,  5313,     4
   861, 65216,     1
   862,  4672,     1
   863, 40749,     1
   864, 14834,     1
   865, 11198,     1
   866,  6350,     2
   867, 15396,     1
   868, 67351,     4
   869, 28490,     2
   870, 11118,     4
   871, 15771,     2
   872, 68507,     1
   873, 17140,     1
   874, 12080,     2
   875,113155,     2
   876,  2952,     2
   877,  1592,     2
   878,  9682,     1
   879, 13677,     1
   880,  4136,     1
   881,  4030,     2
   882, 15614,     3
   883,  9711,     2
   884, 30004,     2
   885,   739,     1
   886,  6963,     1
   887,  1007,     2
   888, 30944,     2
   889, 10836,     2
   890,  8811,     3
   891, 19539,     2
   892,    25,     2
   893, 24032,     1
   894, 24113,     1
   895, 61761,     1
   896,  5672,     1
   897, 14970,     2
   898, 33676,     3
   899,  1241,     4
   900, 29638,     4
   901, 44786,     1
   902,  6216,     2
   903, 27687,     3
   904, 35501,     3
   905, 14808,     3
   906, 51050,     2
   907, 11491,     3
   908, 29764,     2
   909, 26067,     3
   910, 33370,     2
   911, 49996,     2
   912, 21434,     2
   913, 45237,     1
   914,  8647,     3
   915, 37357,     2
   916,   152,     2
   917, 10164,     2
   918, 22168,     1
   919,  5301,     2
   920,  6283,     1
   921, 99121,     4
   922, 27598,     1
   923,  6546,     3
   924, 62754,     1
   925,   386,     1
   926, 20602,     1
   927, 36794,     4
   928, 10667,     3
   929,  1292,     2
   930,  1855,     1
   931, 54038,     1
   932, 19373,     2
   933, 18323,     3
   934,  1861,     2
   935, 17203,     2
   936,  9624,     1
   937, 28519,     1
   938, 16564,     3
   939, 39110,     1
   940,  4588,     2
   941, 16505,     2
   942,  2714,     3
   943, 75324,     1
   944,   253,     1
   945, 17418,     1
   946, 16008,     2
   947, 22357,     3
   948, 25138,     1
   949, 61376,     4
   950,  8272,     2
   951,  9373,     4
   952, 19008,     2
   953,  3641,     1
   954,  3725,     1
   955, 13900,     3
   956,  5607,     2
   957,  2569,     2
   958, 28007,     2
   959, 43775,     1
   960, 84344,     1
   961, 26783,     3
   962,  4482,     2
   963, 58044,     1
   964, 21499,     1
   965, 16487,     4
   966,  9197,     1
   967,  8113,     3
   968, 41182,     2
   969, 17376,     3
   970,  9260,     3
   971, 29758,     2
   972,  4211,     4
   973, 11905,     2
   974, 20334,     3
   975, 10293,     4
   976,  1865,     4
   977,  1641,     4
   978, 23592,     3
   979, 13779,     2
   980,  9799,     2
   981, 13956,     1
   982,  3571,     3
   983,  5760,     2
   984, 19683,     1
   985, 16975,     3
   986, 57403,     1
   987, 21901,     2
   988, 10922,     1
   989,  4733,     2
   990, 15001,     2
   991, 11322,     1
   992, 28486,     1
   993, 83655,     2
   994,  3999,     2
   995, 81433,     1
   996, 15766,     3
   997, 10182,     2
   998, 12983,     3
   999, 39551,     2
  1000,  1248,     1
  1001, 57320,     1
  1002,    78,     1
  1003,  7622,     1
  1004,  4357,     1
  1005,  2966,     1
  1006, 89937,     1
  1007, 11082,     1
  1008,  6590,     2
  1009, 10354,     2
  1010,  2240,     2
  1011, 13582,     1
  1012, 15581,     1
  1013, 26205,     4
  1014,  7030,     2
  1015, 19684,     1
  1016, 41178,     4
  1017,  1779,     3
  1018, 33927,     2
  1019,   907,     1
  1020, 33561,     3
  1021, 68267,     2
  1022, 11347,     2
  1023, 44007,     3
  1024, 10516,     2
  1025, 20262,     2
  1026, 32408,     1
  1027,  3721,     2
  1028,  4103,     1
  1029,  4868,     2
  1030, 12956,     3
  1031,  3420,     1
  1032,  3388,     2
  1033,   443,     2
  1034,  7289,     1
  1035,    49,     1
  1036, 17197,     2
  1037, 20734,     2
  1038, 19677,     4
  1039, 90375,     2
  1040,  7446,     2
  1041,146015,     1
  1042, 32854,     1
  1043, 24161,     4
  1044, 55953,     1
  1045, 20861,     2
  1046, 10989,     1
  1047, 13353,     2
  1048, 15158,     2
  1049,  2532,     1
  1050,  8879,     4
  1051, 59491,     2
  1052, 11759,     1
  1053, 46150,     2
  1054, 50860,     4
  1055, 37458,     3
  1056, 23284,     3
  1057,   392,     2
  1058,  8643,     3
  1059, 21465,     2
  1060, 23634,     1
  1061,  8973,     1
  1062,  2599,     4
  1063, 17897,     2
  1064, 24071,     2
  1065, 44260,     1
  1066, 21798,     4
  1067, 45324,     2
  1068, 46878,     4
  1069,  4777,     1
  1070, 18794,     1
  1071,  4299,     1
  1072, 10344,     1
  1073,  2652,     2
  1074, 14761,     2
  1075, 11447,     1
  1076, 26482,     2
  1077, 28288,     2
  1078,  8331,     2
  1079, 24048,     2
  1080,  1593,     1
  1081,  6907,     1
  1082, 25364,     2
  1083,  1837,     1
  1084, 16828,     2
  1085,  8869,     3
  1086, 17841,     2
  1087, 28358,     1
  1088,  5901,     1
  1089, 10720,     1
  1090,  6725,     1
  1091, 36206,     1
  1092,  3960,     1
  1093,  3858,     2
  1094, 25698,     2
  1095, 52375,     1
  1096,112307,     4
  1097,  8227,     2
  1098, 22966,     2
  1099,  9387,     1
  1100, 74019,     1
  1101, 13065,     1
  1102, 27560,     1
  1103, 12881,     1
  1104, 29334,     3
  1105, 16161,     3
  1106, 29233,     1
  1107, 22207,     3
  1108, 17551,     2
  1109, 22819,     1
  1110,  9563,     2
  1111,  8346,     1
  1112, 28140,     1
  1113, 18480,     2
  1114,  7064,     1
  1115, 33992,     3
  1116,  8133,     1
  1117,  8840,     2
  1118, 36206,     2
  1119, 61514,     1
  1120, 14658,     2
  1121,  6680,     3
  1122, 16561,     1
  1123, 34598,     3
  1124, 38799,     1
  1125, 45433,     1
  1126,  4034,     2
  1127,  8480,     2
  1128, 14848,     2
  1129,   979,     1
  1130,  1350,     1
  1131, 42333,     1
  1132, 32923,     1
  1133,  6900,     2
  1134, 69833,     3
  1135,  6148,     1
  1136, 21601,     1
  1137, 37029,     1
  1138, 29860,     4
  1139, 14110,     2
  1140, 17715,     1
  1141, 10789,     1
  1142, 16616,     3
  1143, 20474,     2
  1144, 28992,     1
  1145,  1613,     1
  1146,  9742,     2
  1147, 12276,     1
  1148, 16459,     2
  1149,  1485,     2
  1150, 16046,     3
  1151, 12107,     2
  1152, 31269,     1
  1153, 14431,     4
  1154, 12935,     1
  1155, 15664,     4
  1156, 15854,     1
  1157,  4177,     2
  1158, 80029,     1
  1159,  5641,     2
  1160, 74578,     1
  1161, 12066,     2
  1162,  8447,     2
  1163, 19803,     1
  1164, 15041,     2
  1165,  1195,     4
  1166, 99874,     3
  1167, 11494,     1
  1168, 57204,     1
  1169, 17374,     4
  1170, 11254,     2
  1171, 61100,     2
  1172,  8577,     2
  1173,  6682,     2
  1174, 43214,     3
  1175,  1807,     2
  1176, 31372,     1
  1177,  4651,     1
  1178, 34842,     1
  1179,  9706,     3
  1180,  1600,     3
  1181, 11742,     1
  1182,132438,     1
  1183,  9720,     2
  1184, 43864,     3
  1185,  2035,     1
  1186, 13157,     1
  1187, 38294,     1
  1188,  6969,     4
  1189, 26973,     3
  1190,  3968,     1
  1191, 31426,     1
  1192, 38014,     1
  1193, 37353,     2
  1194, 49530,     2
  1195,   187,     3
  1196,  2258,     2
  1197, 18713,     2
  1198, 26663,     1
  1199, 60947,     1
  1200,119044,     2
  1201,  1714,     2
  1202,  6130,     2
  1203,  7596,     2
  1204,  7583,     1
  1205, 10819,     4
  1206, 15480,     4
  1207,  4559,     1
  1208, 16865,     2
  1209,113161,     1
  1210,    17,     1
  1211, 11376,     2
  1212,  3770,     1
  1213, 21369,     3
  1214, 31704,     1
  1215,  6974,     2
  1216, 45049,     2
  1217,  5051,     2
  1218, 70707,     1
  1219,102574,     4
  1220, 42052,     2
  1221, 11436,     2
  1222, 52030,     2
  1223, 51134,     1
  1224,  9860,     1
  1225, 70754,     1
  1226,  3008,     1
  1227, 18476,     3
  1228, 16050,     3
  1229,  3051,     3
  1230, 22562,     2
  1231, 32302,     2
  1232, 48185,     1
  1233, 19491,     2
  1234, 34042,     1
  1235,  5648,     3
  1236, 22627,     2
  1237, 12908,     3
  1238, 50103,     1
  1239, 23332,     4
  1240, 47287,     2
  1241, 36963,     3
  1242, 27502,     2
  1243, 12115,     1
  1244, 26358,     2
  1245, 17381,     3
  1246,  8767,     1
  1247, 20862,     2
  1248,  5383,     1
  1249, 27601,     3
  1250,  2174,     2
  1251,  3380,     1
  1252,  8369,     1
  1253, 74737,     3
  1254,137635,     3
  1255, 23844,     2
  1256, 26587,     1
  1257,  9966,     3
  1258, 61694,     1
  1259, 16987,     1
  1260, 76497,     2
  1261, 10609,     1
  1262, 26711,     1
  1263,   335,     2
  1264,  9636,     1
  1265, 69300,     2
  1266, 22273,     4
  1267,  1305,     2
  1268, 43528,     2
  1269,  6225,     2
  1270,  5245,     3
  1271,   855,     4
  1272, 26518,     1
  1273, 25793,     2
  1274, 17293,     3
  1275, 39687,     2
  1276,   910,     2
  1277,  9742,     1
  1278, 98793,     2
  1279, 12203,     2
  1280, 12376,     1
  1281,  1029,     1
  1282,  6561,     2
  1283, 32652,     2
  1284, 32128,     2
  1285,119342,     3
  1286, 10694,     2
  1287, 10141,     1
  1288, 81464,     2
  1289, 81548,     3
  1290,  7915,     1
  1291, 12816,     2
  1292, 22529,     4
  1293, 12717,     1
  1294, 11704,     2
  1295, 10271,     2
  1296, 12486,     1
  1297,  3411,     3
  1298, 45942,     2
  1299, 63824,     1
  1300,  7600,     1
  1301, 32962,     2
  1302,  5009,     4
  1303,104090,     2
  1304, 30274,     2
  1305, 10739,     3
  1306, 15491,     1
  1307, 17759,     1
  1308, 29273,     2
  1309,    30,     3
  1310,  1263,     3
  1311,   404,     2
  1312, 12456,     3
  1313, 48115,     2
  1314, 48981,     2
  1315, 37430,     4
  1316,  8506,     1
  1317, 37074,     2
  1318,  9986,     3
  1319,  9812,     1
  1320,  5640,     1
  1321, 16848,     1
  1322,  4161,     1
  1323, 28884,     1
  1324, 16283,     1
  1325, 13014,     2
  1326, 26069,     1
  1327,   753,     1
  1328,  3438,     2
  1329, 72735,     2
  1330, 68857,     1
  1331,105776,     1
  1332,  1812,     3
  1333,  3002,     1
  1334, 75208,     2
  1335,  4109,     3
  1336,   352,     2
  1337, 19189,     1
  1338, 94284,     2
  1339, 48503,     1
  1340, 14904,     1
  1341,  8537,     2
  1342, 17836,     3
  1343,  7211,     4
  1344, 42001,     1
  1345,  2939,     1
  1346, 17385,     2
  1347, 13359,     1
  1348,  4782,     2
  1349, 13059,     1
  1350,   364,     1
  1351,  7892,     1
  1352, 92387,     3
  1353,  4003,     4
  1354, 10481,     1
  1355, 43579,     2
  1356, 21666,     3
  1357, 39924,     2
  1358,  3924,     3
  1359,  5830,     1
  1360,  1114,     2
  1361, 33334,     1
  1362, 17699,     2
  1363,  3334,     2
  1364, 24558,     1
  1365,  1307,     2
  1366,  1337,     2
  1367, 48232,     2
  1368, 27119,     2
  1369, 63089,     1
