jobid,duration,size
   854, 18598,     1
   855, 11301,     2
   856,  3126,     3
   857,  5542,     2
   858,  7045,     2
   859,   536,     1
   860,  5313,     2
   861, 65216,     1
   862,  4672,     1
   863, 40749,     4
   864, 14834,     2
   865, 11198,     3
   866,  6350,     1
   867, 15396,     1
   868, 67351,     4
   869, 28490,     1
   870, 11118,     3
   871, 15771,     2
   872, 68507,     2
   873, 17140,     1
   874, 12080,     2
   875,113155,     1
   876,  2952,     1
   877,  1592,     3
   878,  9682,     2
   879, 13677,     1
   880,  4136,     3
   881,  4030,     2
   882, 15614,     3
   883,  9711,     2
   884, 30004,     2
   885,   739,     1
   886,  6963,     3
   887,  1007,     2
   888, 30944,     3
   889, 10836,     3
   890,  8811,     3
   891, 19539,     2
   892,    25,     4
   893, 24032,     1
   894, 24113,     4
   895, 61761,     2
   896,  5672,     2
   897, 14970,     1
   898, 33676,     2
   899,  1241,     3
   900, 29638,     1
   901, 44786,     2
   902,  6216,     2
   903, 27687,     1
   904, 35501,     3
   905, 14808,     3
   906, 51050,     3
   907, 11491,     1
   908, 29764,     1
   909, 26067,     3
   910, 33370,     2
   911, 49996,     4
   912, 21434,     1
   913, 45237,     3
   914,  8647,     2
   915, 37357,     3
   916,   152,     1
   917, 10164,     1
   918, 22168,     1
   919,  5301,     1
   920,  6283,     4
   921, 99121,     1
   922, 27598,     1
   923,  6546,     3
   924, 62754,     1
   925,   386,     4
   926, 20602,     2
   927, 36794,     1
   928, 10667,     2
   929,  1292,     2
   930,  1855,     2
   931, 54038,     1
   932, 19373,     1
   933, 18323,     2
   934,  1861,     1
   935, 17203,     2
   936,  9624,     1
   937, 28519,     2
   938, 16564,     2
   939, 39110,     1
   940,  4588,     1
   941, 16505,     4
   942,  2714,     2
   943, 75324,     2
   944,   253,     1
   945, 17418,     2
   946, 16008,     3
   947, 22357,     1
   948, 25138,     1
   949, 61376,     3
   950,  8272,     2
   951,  9373,     1
   952, 19008,     4
   953,  3641,     2
   954,  3725,     2
   955, 13900,     2
   956,  5607,     1
   957,  2569,     1
   958, 28007,     1
   959, 43775,     1
   960, 84344,     1
   961, 26783,     1
   962,  4482,     2
   963, 58044,     1
   964, 21499,     2
   965, 16487,     2
   966,  9197,     2
   967,  8113,     4
   968, 41182,     1
   969, 17376,     2
   970,  9260,     3
   971, 29758,     2
   972,  4211,     4
   973, 11905,     3
   974, 20334,     2
   975, 10293,     2
   976,  1865,     1
   977,  1641,     1
   978, 23592,     2
   979, 13779,     1
   980,  9799,     4
   981, 13956,     1
   982,  3571,     1
   983,  5760,     2
   984, 19683,     2
   985, 16975,     4
   986, 57403,     1
   987, 21901,     1
   988, 10922,     1
   989,  4733,     3
   990, 15001,     2
   991, 11322,     3
   992, 28486,     3
   993, 83655,     1
   994,  3999,     1
   995, 81433,     3
   996, 15766,     3
   997, 10182,     2
   998, 12983,     2
   999, 39551,     1
  1000,  1248,     1
  1001, 57320,     1
  1002,    78,     2
  1003,  7622,     2
  1004,  4357,     2
  1005,  2966,     2
  1006, 89937,     4
  1007, 11082,     2
  1008,  6590,     2
  1009, 10354,     1
  1010,  2240,     1
  1011, 13582,     1
  1012, 15581,     2
  1013, 26205,     2
  1014,  7030,     1
  1015, 19684,     2
  1016, 41178,     2
  1017,  1779,     1
  1018, 33927,     1
  1019,   907,     4
  1020, 33561,     1
  1021, 68267,     2
  1022, 11347,     3
  1023, 44007,     1
  1024, 10516,     4
  1025, 20262,     2
  1026, 32408,     2
  1027,  3721,     1
  1028,  4103,     1
  1029,  4868,     2
  1030, 12956,     2
  1031,  3420,     1
  1032,  3388,     4
  1033,   443,     2
  1034,  7289,     1
  1035,    49,     2
  1036, 17197,     1
  1037, 20734,     1
  1038, 19677,     1
  1039, 90375,     2
  1040,  7446,     1
  1041,146015,     2
  1042, 32854,     2
  1043, 24161,     3
  1044, 55953,     1
  1045, 20861,     4
  1046, 10989,     2
  1047, 13353,     2
  1048, 15158,     2
  1049,  2532,     2
  1050,  8879,     2
  1051, 59491,     3
  1052, 11759,     2
  1053, 46150,     2
  1054, 50860,     2
  1055, 37458,     2
  1056, 23284,     2
  1057,   392,     3
  1058,  8643,     1
  1059, 21465,     1
  1060, 23634,     2
  1061,  8973,     1
  1062,  2599,     3
  1063, 17897,     1
  1064, 24071,     2
  1065, 44260,     2
  1066, 21798,     2
  1067, 45324,     1
  1068, 46878,     1
  1069,  4777,     1
  1070, 18794,     1
  1071,  4299,     2
  1072, 10344,     1
  1073,  2652,     1
  1074, 14761,     1
  1075, 11447,     1
  1076, 26482,     2
  1077, 28288,     3
  1078,  8331,     2
  1079, 24048,     2
  1080,  1593,     1
  1081,  6907,     2
  1082, 25364,     3
  1083,  1837,     1
  1084, 16828,     3
  1085,  8869,     2
  1086, 17841,     1
  1087, 28358,     3
  1088,  5901,     2
  1089, 10720,     3
  1090,  6725,     2
  1091, 36206,     2
  1092,  3960,     1
  1093,  3858,     2
  1094, 25698,     1
  1095, 52375,     1
  1096,112307,     1
  1097,  8227,     1
  1098, 22966,     3
  1099,  9387,     1
  1100, 74019,     2
  1101, 13065,     2
  1102, 27560,     2
  1103, 12881,     3
  1104, 29334,     1
  1105, 16161,     1
  1106, 29233,     2
  1107, 22207,     1
  1108, 17551,     1
  1109, 22819,     3
  1110,  9563,     2
  1111,  8346,     1
  1112, 28140,     2
  1113, 18480,     2
  1114,  7064,     2
  1115, 33992,     3
  1116,  8133,     3
  1117,  8840,     2
  1118, 36206,     1
  1119, 61514,     2
  1120, 14658,     2
  1121,  6680,     2
  1122, 16561,     2
  1123, 34598,     1
  1124, 38799,     2
  1125, 45433,     2
  1126,  4034,     1
  1127,  8480,     1
  1128, 14848,     3
  1129,   979,     3
  1130,  1350,     2
  1131, 42333,     2
  1132, 32923,     3
  1133,  6900,     3
  1134, 69833,     1
  1135,  6148,     2
  1136, 21601,     1
  1137, 37029,     2
  1138, 29860,     1
  1139, 14110,     1
  1140, 17715,     1
  1141, 10789,     1
  1142, 16616,     1
  1143, 20474,     1
  1144, 28992,     1
  1145,  1613,     2
  1146,  9742,     2
  1147, 12276,     3
  1148, 16459,     2
  1149,  1485,     1
  1150, 16046,     1
  1151, 12107,     2
  1152, 31269,     1
  1153, 14431,     1
  1154, 12935,     2
  1155, 15664,     2
  1156, 15854,     2
  1157,  4177,     2
  1158, 80029,     2
  1159,  5641,     1
  1160, 74578,     2
  1161, 12066,     2
  1162,  8447,     1
  1163, 19803,     4
  1164, 15041,     1
  1165,  1195,     1
  1166, 99874,     2
  1167, 11494,     1
  1168, 57204,     3
  1169, 17374,     2
  1170, 11254,     4
  1171, 61100,     2
  1172,  8577,     2
  1173,  6682,     1
  1174, 43214,     2
  1175,  1807,     2
  1176, 31372,     3
  1177,  4651,     2
  1178, 34842,     4
  1179,  9706,     2
  1180,  1600,     2
  1181, 11742,     2
  1182,132438,     1
  1183,  9720,     3
  1184, 43864,     2
  1185,  2035,     2
  1186, 13157,     1
  1187, 38294,     1
  1188,  6969,     3
  1189, 26973,     2
  1190,  3968,     1
  1191, 31426,     2
  1192, 38014,     1
  1193, 37353,     2
  1194, 49530,     1
  1195,   187,     2
  1196,  2258,     3
  1197, 18713,     2
  1198, 26663,     1
  1199, 60947,     3
  1200,119044,     1
  1201,  1714,     3
  1202,  6130,     3
  1203,  7596,     2
  1204,  7583,     1
  1205, 10819,     2
  1206, 15480,     3
  1207,  4559,     1
  1208, 16865,     2
  1209,113161,     2
  1210,    17,     4
  1211, 11376,     1
  1212,  3770,     1
  1213, 21369,     2
  1214, 31704,     2
  1215,  6974,     4
  1216, 45049,     1
  1217,  5051,     4
  1218, 70707,     2
  1219,102574,     4
  1220, 42052,     2
  1221, 11436,     4
  1222, 52030,     1
  1223, 51134,     2
  1224,  9860,     1
  1225, 70754,     1
  1226,  3008,     4
  1227, 18476,     2
  1228, 16050,     2
  1229,  3051,     3
  1230, 22562,     1
  1231, 32302,     2
  1232, 48185,     1
  1233, 19491,     3
  1234, 34042,     1
  1235,  5648,     2
  1236, 22627,     2
  1237, 12908,     1
  1238, 50103,     2
  1239, 23332,     2
  1240, 47287,     2
  1241, 36963,     1
  1242, 27502,     3
  1243, 12115,     2
  1244, 26358,     2
  1245, 17381,     2
  1246,  8767,     2
  1247, 20862,     4
  1248,  5383,     2
  1249, 27601,     1
  1250,  2174,     2
  1251,  3380,     2
  1252,  8369,     3
  1253, 74737,     2
  1254,137635,     4
  1255, 23844,     2
  1256, 26587,     3
  1257,  9966,     1
  1258, 61694,     1
  1259, 16987,     1
  1260, 76497,     1
  1261, 10609,     2
  1262, 26711,     1
  1263,   335,     2
  1264,  9636,     3
  1265, 69300,     2
  1266, 22273,     2
  1267,  1305,     2
  1268, 43528,     2
  1269,  6225,     2
  1270,  5245,     2
  1271,   855,     2
  1272, 26518,     3
  1273, 25793,     3
  1274, 17293,     1
  1275, 39687,     2
  1276,   910,     1
  1277,  9742,     4
  1278, 98793,     1
  1279, 12203,     4
  1280, 12376,     1
  1281,  1029,     1
  1282,  6561,     1
  1283, 32652,     4
  1284, 32128,     3
  1285,119342,     3
  1286, 10694,     1
  1287, 10141,     1
  1288, 81464,     2
  1289, 81548,     4
  1290,  7915,     2
  1291, 12816,     1
  1292, 22529,     2
  1293, 12717,     1
  1294, 11704,     3
  1295, 10271,     1
  1296, 12486,     3
  1297,  3411,     2
  1298, 45942,     1
  1299, 63824,     4
  1300,  7600,     1
  1301, 32962,     2
  1302,  5009,     2
  1303,104090,     3
  1304, 30274,     2
  1305, 10739,     1
  1306, 15491,     1
  1307, 17759,     1
  1308, 29273,     3
  1309,    30,     1
  1310,  1263,     2
  1311,   404,     3
  1312, 12456,     1
  1313, 48115,     1
  1314, 48981,     1
  1315, 37430,     1
  1316,  8506,     2
  1317, 37074,     3
  1318,  9986,     2
  1319,  9812,     3
  1320,  5640,     1
  1321, 16848,     2
  1322,  4161,     1
  1323, 28884,     1
  1324, 16283,     1
  1325, 13014,     1
  1326, 26069,     1
  1327,   753,     2
  1328,  3438,     1
  1329, 72735,     2
  1330, 68857,     2
  1331,105776,     2
  1332,  1812,     3
  1333,  3002,     3
  1334, 75208,     1
  1335,  4109,     2
  1336,   352,     2
  1337, 19189,     2
  1338, 94284,     2
  1339, 48503,     4
  1340, 14904,     1
  1341,  8537,     3
  1342, 17836,     4
  1343,  7211,     1
  1344, 42001,     2
  1345,  2939,     1
  1346, 17385,     2
  1347, 13359,     3
  1348,  4782,     2
  1349, 13059,     1
  1350,   364,     1
  1351,  7892,     1
  1352, 92387,     3
  1353,  4003,     3
  1354, 10481,     2
  1355, 43579,     1
  1356, 21666,     1
  1357, 39924,     2
  1358,  3924,     2
  1359,  5830,     3
  1360,  1114,     3
  1361, 33334,     4
  1362, 17699,     3
  1363,  3334,     3
  1364, 24558,     2
  1365,  1307,     2
  1366,  1337,     1
  1367, 48232,     1
  1368, 27119,     2
  1369, 63089,     1
