jobid,duration,size
   141, 17748,     1
   142, 20127,     2
   143,  1157,     1
   144, 78454,     1
   145, 55455,     2
   146,  3594,     3
   147, 41536,     1
   148,   126,     3
   149, 11165,     2
   150, 17389,     1
   151, 20278,     4
   152,  8593,     2
   153,  1316,     1
   154,  3926,     3
   155, 34103,     2
   156,  3909,     4
   157, 31747,     2
   158, 29135,     1
   159, 11469,     3
   160, 21690,     2
   161, 11560,     1
   162,  7617,     2
   163, 19158,     2
   164,  9335,     2
   165, 42537,     1
   166,  8458,     1
   167, 39894,     2
   168,   568,     1
   169, 14977,     1
   170, 14852,     1
   171, 10461,     1
   172,  6248,     1
   173, 14346,     3
   174, 12428,     2
   175, 35923,     4
   176,   593,     3
   177,   299,     1
   178, 73435,     4
   179, 34375,     1
   180,  1935,     1
   181,   151,     1
   182, 34734,     1
   183, 46415,     1
   184,  7931,     1
   185, 54886,     1
   186, 31048,     3
   187, 25502,     2
   188, 14647,     2
   189, 12505,     3
   190, 54369,     1
   191, 51233,     1
   192, 11661,     4
   193, 55220,     1
   194, 63037,     1
   195, 27391,     2
   196,  2869,     1
   197, 17205,     3
   198,  2681,     2
   199, 10957,     2
   200,  4479,     4
   201, 58538,     2
   202,   299,     1
   203,  6792,     1
   204, 38741,     1
   205,  5221,     4
   206, 19046,     1
   207, 36627,     3
   208, 10623,     2
   209, 63026,     1
   210,  8502,     1
   211, 11358,     1
   212,    13,     1
   213,  5214,     3
   214, 21739,     2
   215,  5392,     2
   216, 11921,     1
   217, 32402,     2
   218, 38318,     3
   219, 19372,     3
   220, 16328,     3
   221, 14075,     1
   222, 16070,     2
   223,  3243,     1
   224,  7532,     2
   225, 45225,     1
   226, 33709,     2
   227, 17043,     1
   228, 13641,     2
   229, 39487,     3
   230,  4178,     3
   231, 74720,     1
   232,  1420,     1
   233, 18266,     1
   234, 26471,     3
   235,  4885,     2
   236,  5700,     1
   237, 17645,     2
   238,  4456,     1
   239, 28910,     1
   240, 62811,     3
   241,  6585,     1
   242, 10321,     1
   243, 46879,     2
   244, 25932,     3
   245,  4199,     2
   246, 20812,     3
   247, 17088,     2
   248, 17676,     2
   249,  8159,     2
   250,  3469,     2
   251, 23597,     2
   252,  2908,     2
   253,  2640,     2
   254, 20163,     4
   255,    19,     4
   256,  2648,     2
   257, 43597,     1
   258,  2136,     1
   259,  1347,     1
   260, 20483,     1
   261, 15993,     2
   262,  5464,     2
   263, 27092,     3
   264, 27961,     1
   265, 19496,     2
   266, 20683,     2
   267,  9250,     2
   268,  5557,     4
   269, 15192,     4
   270,  2283,     2
   271,  6216,     3
   272,  9155,     2
   273, 34686,     2
   274, 27345,     1
   275, 15100,     3
   276, 18741,     2
   277, 13875,     1
   278, 23744,     2
   279, 27082,     2
   280,  9654,     1
   281,  7449,     2
   282,  4252,     2
   283, 18944,     3
   284,  2085,     2
   285, 27972,     3
   286, 32748,     1
   287,  3502,     2
   288,102514,     1
   289, 60938,     2
   290, 15946,     3
   291,   677,     1
   292,  8500,     4
   293, 15955,     1
   294, 11195,     2
   295, 75490,     2
   296, 24315,     2
   297,  2326,     2
   298, 44698,     2
   299, 53376,     2
   300,   282,     2
   301,  6579,     1
   302,  9702,     3
   303, 12785,     3
   304, 34069,     1
   305, 72370,     2
   306,  2052,     4
   307, 53987,     1
   308, 32595,     3
   309,  1707,     1
   310,  6363,     2
   311,  1134,     2
   312, 20836,     1
   313, 55762,     1
   314, 10963,     1
   315, 46427,     4
   316, 17958,     3
   317,  4955,     1
   318, 22302,     2
   319, 96501,     1
   320,  8281,     2
   321,  6896,     2
   322,  8439,     1
   323, 19722,     2
   324, 16278,     3
   325, 11067,     2
   326, 10098,     1
   327, 17153,     3
   328, 13174,     2
   329, 18954,     3
   330,  8429,     2
   331,  2590,     1
   332, 13224,     1
   333,  8926,     2
   334, 43299,     2
   335,   424,     2
   336, 34826,     2
   337, 26216,     2
   338,  5094,     2
   339, 37162,     2
   340, 43476,     2
   341, 49828,     1
   342, 30936,     1
   343,  7812,     1
   344,  7259,     3
   345,  3280,     2
   346, 27263,     1
   347, 16341,     2
   348, 22572,     1
   349, 30061,     2
   350, 25931,     2
   351,   294,     3
   352,  6666,     1
   353, 25720,     3
   354, 43552,     1
   355, 30767,     1
   356, 27940,     4
   357, 36072,     2
   358, 19726,     1
   359,  6596,     1
   360, 22190,     4
   361,  1951,     1
   362, 12354,     3
   363, 23696,     2
   364,  9293,     3
   365, 22286,     2
   366, 28670,     1
   367, 42814,     1
   368, 35604,     3
   369,  7684,     1
   370, 16648,     2
   371, 26562,     1
   372,  7244,     1
   373,  4667,     3
   374, 65237,     1
   375, 35886,     2
   376, 13222,     1
   377,  1055,     2
   378,  2555,     4
   379, 62150,     1
   380, 21333,     1
   381, 14631,     1
   382, 17386,     1
   383,  4224,     4
   384,  6288,     2
   385, 10156,     1
   386,  9781,     2
   387, 31476,     2
   388, 50975,     2
   389, 10556,     2
   390,  2227,     3
   391,  3857,     1
   392, 57422,     2
   393, 16167,     3
   394,   686,     2
   395, 60733,     1
   396, 39621,     1
   397, 12373,     2
   398, 24909,     2
   399, 25351,     2
   400,  4306,     4
   401,  6788,     1
   402, 23238,     3
   403, 48367,     1
   404,  1906,     3
   405, 45579,     3
   406, 17721,     1
   407,  4937,     1
   408, 15449,     1
   409, 14032,     3
   410,  1670,     4
   411, 15335,     2
   412, 20224,     3
   413, 10917,     1
   414, 10079,     1
   415,  8825,     2
   416,  6516,     1
   417,  3585,     2
   418, 14868,     1
   419, 83475,     2
   420, 30363,     1
   421, 10975,     3
   422, 48829,     4
   423, 54822,     1
   424, 29189,     1
   425, 19017,     2
   426, 20226,     1
   427,101053,     1
   428,  4274,     1
   429, 43150,     4
   430, 81575,     4
   431, 89974,     2
   432, 95799,     1
   433,  9608,     1
   434, 33840,     1
   435, 26719,     1
   436, 31256,     4
   437,120668,     2
   438, 50790,     1
   439, 59206,     1
   440, 26915,     3
   441,  6234,     1
   442, 43312,     1
   443,  8179,     1
   444, 33114,     2
   445,  5503,     1
   446, 89219,     2
   447, 32630,     2
   448, 49453,     1
   449,  7506,     1
   450, 27311,     1
   451, 15568,     1
   452, 21965,     3
   453, 17531,     3
   454, 27018,     1
   455,  6465,     1
   456,  4192,     2
   457, 18714,     3
   458, 20123,     3
   459, 14609,     1
   460, 13789,     2
   461, 69435,     1
   462, 19865,     1
   463, 47559,     1
   464, 18991,     1
   465, 11960,     2
   466,  8304,     1
   467,   731,     1
   468, 13198,     3
   469, 23190,     2
   470, 21922,     2
   471, 53132,     1
   472, 30344,     2
   473, 25116,     1
   474,   474,     2
   475, 19762,     2
   476, 15367,     1
   477,  2968,     1
   478,  2894,     2
   479, 25797,     1
   480,  2725,     2
   481, 10561,     1
   482,  3999,     1
   483, 17316,     1
   484, 11217,     1
   485, 23224,     3
   486, 42564,     3
   487, 19737,     1
   488, 29679,     1
   489,  1925,     4
   490,   271,     1
   491,  9642,     1
   492, 31065,     3
   493, 11642,     2
   494, 22774,     1
   495, 21399,     1
   496, 33387,     2
   497,   691,     3
   498, 93658,     1
   499, 41424,     2
   500, 30067,     2
   501, 31697,     2
   502, 23042,     3
   503,  9986,     3
   504, 22432,     3
   505, 25706,     1
   506, 62886,     2
   507,  4278,     2
   508, 22748,     1
   509, 16291,     2
   510,108970,     3
   511,  5742,     3
   512,132718,     1
   513, 19403,     2
   514, 38649,     3
   515, 21381,     2
   516,117738,     1
   517,  5435,     1
   518, 34481,     3
   519,  6232,     2
   520,  9044,     4
   521, 16956,     2
   522, 36985,     2
   523,  8718,     1
   524,  9198,     2
   525,  9308,     1
   526, 25703,     4
   527,  9395,     2
   528, 41298,     4
   529,  7584,     4
   530,   653,     2
   531,  2633,     3
   532, 14889,     2
   533, 16599,     1
   534, 27223,     2
   535, 24685,     2
   536, 25672,     1
   537,  3527,     2
   538, 48562,     1
   539, 60982,     1
   540,  3512,     2
   541,  2778,     1
   542,    35,     4
   543, 21138,     2
   544, 51687,     1
   545,  4444,     2
   546,  5031,     1
   547,  8224,     1
   548, 21381,     2
   549, 12449,     3
   550,   696,     1
   551,  2724,     2
   552,  2591,     1
   553,   182,     2
   554, 31589,     2
   555,  3321,     3
   556,  6167,     1
   557, 37237,     4
   558, 20550,     2
   559, 54540,     4
   560,  8351,     2
   561, 40037,     1
   562,  8383,     1
   563, 45832,     2
   564, 30021,     2
   565,  4504,     2
   566,  2995,     2
   567, 35882,     3
   568,  9562,     3
   569,   984,     4
   570, 22452,     2
   571, 33252,     1
   572, 49244,     2
   573, 47804,     2
   574,167466,     1
   575, 45611,     2
   576,  7965,     3
   577,  3036,     1
   578,  4956,     2
   579,   498,     2
   580,  4639,     1
   581,  5301,     1
   582, 10834,     2
   583, 32016,     2
   584, 35667,     2
   585,  9139,     2
   586, 14631,     4
   587,  1497,     1
   588,  7612,     2
   589,  1107,     1
   590, 58637,     1
   591,   385,     3
   592, 26663,     3
   593,  2471,     2
   594, 50967,     3
   595, 19702,     2
   596,  1546,     2
   597,  6647,     1
   598,  8578,     1
   599,  3796,     3
   600,  9145,     3
   601, 22178,     2
   602,  3518,     1
   603, 37494,     3
   604,  6997,     2
   605, 43476,     1
   606,  4052,     2
   607, 17086,     2
   608,  1530,     2
   609,  1697,     2
   610, 35466,     1
   611,114782,     2
   612,  7134,     2
   613, 14254,     1
   614,  9828,     1
   615,  1210,     2
   616, 30389,     2
   617, 37561,     3
   618, 35763,     2
   619,  6981,     3
   620,   267,     2
   621,  1614,     2
   622, 11973,     3
   623, 78006,     1
   624, 34904,     2
   625,  6173,     1
   626, 77865,     2
   627,  2656,     3
   628, 13183,     2
   629, 68971,     2
   630, 70239,     1
   631, 25487,     1
   632, 40363,     2
   633,   672,     2
   634,  6336,     1
   635, 96988,     2
   636,  2580,     1
   637, 31077,     1
   638, 11929,     1
   639, 32191,     1
   640, 17005,     4
   641,  3251,     2
   642,  7621,     1
   643,  6611,     1
   644,  6232,     3
   645,  6597,     1
   646,  3916,     2
   647,  4200,     2
   648, 21057,     2
   649, 46053,     1
   650, 36538,     2
   651,  6823,     3
   652, 13563,     3
   653,   393,     1
   654, 24654,     4
   655,  2499,     3
   656,  9968,     2
   657, 12720,     2
   658, 25575,     2
   659,  2126,     1
   660,  7238,     2
   661,  6843,     2
   662, 27412,     1
   663,  7651,     1
   664, 19259,     1
   665, 28846,     1
   666, 11732,     1
   667, 19485,     2
   668, 29225,     2
   669, 11923,     2
   670, 22190,     1
   671, 57697,     1
   672, 39991,     1
   673,  1601,     2
   674,  2882,     4
   675, 23185,     2
   676, 15401,     3
   677, 12353,     2
   678,  9900,     1
   679,  3917,     2
   680, 65675,     3
   681,  8487,     1
   682, 16276,     1
   683,  2801,     1
   684,  7044,     2
   685, 51779,     1
   686, 42939,     1
   687, 14628,     1
   688, 39982,     4
   689, 27613,     1
   690,  3979,     1
   691, 12535,     1
   692, 15924,     1
   693, 14276,     3
   694, 21151,     1
   695, 25867,     2
   696, 11309,     2
   697,  1967,     1
   698, 30438,     1
   699, 81147,     1
   700,  6738,     1
   701, 21723,     3
   702, 14070,     1
   703,  9925,     1
   704,  2551,     1
   705, 33281,     2
   706, 14739,     2
   707, 26171,     1
   708, 11931,     1
   709, 69421,     2
   710,  2998,     1
   711,    80,     3
   712,  9348,     2
   713, 68017,     3
   714,  6397,     1
   715, 30466,     2
   716, 30105,     2
   717, 28463,     2
   718, 15702,     1
   719, 15671,     3
   720,  3644,     1
   721,  6588,     1
   722,  5260,     2
   723,  6164,     2
   724,  2527,     3
   725, 22609,     1
   726, 99150,     1
   727,  7550,     1
   728,  2288,     2
   729, 13933,     2
   730,  5388,     2
   731, 70987,     3
   732, 30480,     1
   733, 35101,     2
   734, 58004,     1
   735,  9563,     1
   736, 30555,     1
   737, 12688,     2
   738, 85230,     4
   739, 14963,     1
   740, 12708,     2
   741, 15587,     2
   742, 18296,     2
   743, 42486,     2
   744, 46817,     1
   745,  1588,     4
   746,136548,     3
   747,  3604,     2
   748,  5703,     2
   749, 33926,     1
   750, 64346,     2
   751,  3335,     3
   752, 21564,     2
   753,  3767,     4
   754, 35230,     1
   755, 29726,     1
   756, 45850,     2
   757,  1857,     4
   758,  6607,     1
   759, 65693,     1
   760, 31498,     1
   761,  8339,     2
   762,  9393,     1
   763,  7809,     1
   764, 33856,     2
   765, 61143,     2
   766, 15061,     2
   767, 15238,     2
   768, 19401,     2
   769, 17563,     1
   770, 13545,     1
   771, 19765,     2
   772,  1919,     2
   773, 20174,     4
   774,  8249,     2
   775,  7889,     4
   776,  8505,     4
   777,  6217,     2
   778, 40551,     3
   779,  8900,     1
   780,  1634,     3
   781, 30452,     3
   782,    63,     2
   783, 21191,     2
   784,  8805,     3
   785,  7920,     1
   786, 19910,     1
   787, 48271,     1
   788, 20116,     2
   789, 15866,     1
   790,  6079,     1
   791, 21016,     4
   792, 71235,     1
   793, 12368,     3
   794,  6044,     1
   795, 53241,     3
   796, 28367,     2
   797, 13212,     1
   798,  4341,     1
   799, 22536,     1
   800,  9643,     3
   801,  5697,     2
   802,  4091,     1
   803, 24765,     1
   804, 23120,     1
   805, 29585,     1
   806,   476,     2
   807,  1341,     1
   808, 37162,     2
   809, 10725,     1
   810,  5974,     2
   811, 13985,     1
   812,  3169,     2
   813, 32198,     2
   814, 17747,     3
   815,  8943,     1
   816, 40361,     1
   817, 58585,     1
   818, 21255,     1
   819, 16820,     2
   820, 31192,     1
   821, 51784,     3
   822, 13542,     1
   823,  8600,     1
   824,  9524,     4
   825, 59619,     3
   826,  4561,     2
   827,  2502,     4
   828,  8545,     2
   829, 18695,     1
   830,  5911,     3
   831, 21530,     2
   832, 44157,     1
   833, 11513,     1
   834,   334,     2
   835,  2507,     1
   836, 43860,     1
   837, 36323,     2
   838,  1967,     1
   839,  3217,     4
   840,  1027,     2
   841,  3189,     4
   842, 11555,     2
   843, 17882,     1
   844,  8857,     3
   845,  8171,     3
   846, 41801,     2
   847, 50161,     2
   848, 24571,     2
   849, 14996,     1
   850, 14384,     1
   851,  3869,     1
   852,   584,     2
   853, 32176,     1
   854, 18598,     1
   855, 11301,     3
   856,  3126,     1
   857,  5542,     2
   858,  7045,     3
   859,   536,     2
   860,  5313,     2
   861, 65216,     1
   862,  4672,     2
   863, 40749,     1
   864, 14834,     1
   865, 11198,     4
   866,  6350,     2
   867, 15396,     3
   868, 67351,     1
   869, 28490,     1
   870, 11118,     4
   871, 15771,     1
   872, 68507,     3
   873, 17140,     2
   874, 12080,     2
   875,113155,     1
   876,  2952,     2
   877,  1592,     1
   878,  9682,     1
   879, 13677,     3
   880,  4136,     2
   881,  4030,     1
   882, 15614,     3
   883,  9711,     2
   884, 30004,     3
   885,   739,     2
   886,  6963,     2
   887,  1007,     1
   888, 30944,     3
   889, 10836,     2
   890,  8811,     3
   891, 19539,     3
   892,    25,     3
   893, 24032,     2
   894, 24113,     4
   895, 61761,     1
   896,  5672,     4
   897, 14970,     2
   898, 33676,     2
   899,  1241,     1
   900, 29638,     2
   901, 44786,     3
   902,  6216,     1
   903, 27687,     2
   904, 35501,     2
   905, 14808,     1
   906, 51050,     3
   907, 11491,     3
   908, 29764,     3
   909, 26067,     1
   910, 33370,     1
   911, 49996,     3
   912, 21434,     2
   913, 45237,     4
   914,  8647,     1
   915, 37357,     3
   916,   152,     2
   917, 10164,     3
   918, 22168,     1
   919,  5301,     1
   920,  6283,     1
   921, 99121,     1
   922, 27598,     4
   923,  6546,     1
   924, 62754,     1
   925,   386,     3
   926, 20602,     1
   927, 36794,     4
   928, 10667,     2
   929,  1292,     1
   930,  1855,     2
   931, 54038,     2
   932, 19373,     2
   933, 18323,     1
   934,  1861,     1
   935, 17203,     2
   936,  9624,     1
   937, 28519,     2
   938, 16564,     1
   939, 39110,     2
   940,  4588,     2
   941, 16505,     1
   942,  2714,     1
   943, 75324,     4
   944,   253,     2
   945, 17418,     2
   946, 16008,     1
   947, 22357,     2
   948, 25138,     3
   949, 61376,     1
   950,  8272,     1
   951,  9373,     3
   952, 19008,     2
   953,  3641,     1
   954,  3725,     4
   955, 13900,     2
   956,  5607,     2
   957,  2569,     2
   958, 28007,     1
   959, 43775,     1
   960, 84344,     1
   961, 26783,     1
   962,  4482,     1
   963, 58044,     1
   964, 21499,     2
   965, 16487,     1
   966,  9197,     2
   967,  8113,     2
   968, 41182,     2
   969, 17376,     4
   970,  9260,     1
   971, 29758,     2
   972,  4211,     3
   973, 11905,     2
   974, 20334,     4
   975, 10293,     3
   976,  1865,     2
   977,  1641,     2
   978, 23592,     1
   979, 13779,     1
   980,  9799,     2
   981, 13956,     1
   982,  3571,     4
   983,  5760,     1
   984, 19683,     1
   985, 16975,     2
   986, 57403,     2
   987, 21901,     4
   988, 10922,     1
   989,  4733,     1
   990, 15001,     1
   991, 11322,     3
   992, 28486,     2
   993, 83655,     3
   994,  3999,     3
   995, 81433,     1
   996, 15766,     1
   997, 10182,     3
   998, 12983,     3
   999, 39551,     2
  1000,  1248,     2
  1001, 57320,     1
  1002,    78,     1
  1003,  7622,     1
  1004,  4357,     2
  1005,  2966,     2
  1006, 89937,     2
  1007, 11082,     2
  1008,  6590,     4
  1009, 10354,     2
  1010,  2240,     2
  1011, 13582,     1
  1012, 15581,     1
  1013, 26205,     1
  1014,  7030,     2
  1015, 19684,     2
  1016, 41178,     1
  1017,  1779,     2
  1018, 33927,     2
  1019,   907,     1
  1020, 33561,     1
  1021, 68267,     4
  1022, 11347,     1
  1023, 44007,     2
  1024, 10516,     3
  1025, 20262,     1
  1026, 32408,     4
  1027,  3721,     2
  1028,  4103,     2
  1029,  4868,     1
  1030, 12956,     1
  1031,  3420,     2
  1032,  3388,     2
  1033,   443,     1
  1034,  7289,     4
  1035,    49,     2
  1036, 17197,     1
  1037, 20734,     2
  1038, 19677,     1
  1039, 90375,     1
  1040,  7446,     1
  1041,146015,     2
  1042, 32854,     1
  1043, 24161,     2
  1044, 55953,     2
  1045, 20861,     3
  1046, 10989,     1
  1047, 13353,     4
  1048, 15158,     2
  1049,  2532,     2
  1050,  8879,     2
  1051, 59491,     2
  1052, 11759,     2
  1053, 46150,     3
  1054, 50860,     2
  1055, 37458,     2
  1056, 23284,     2
  1057,   392,     2
  1058,  8643,     2
  1059, 21465,     3
  1060, 23634,     1
  1061,  8973,     1
  1062,  2599,     2
  1063, 17897,     1
  1064, 24071,     3
  1065, 44260,     1
  1066, 21798,     2
  1067, 45324,     2
  1068, 46878,     2
  1069,  4777,     1
  1070, 18794,     1
  1071,  4299,     1
  1072, 10344,     1
  1073,  2652,     2
  1074, 14761,     1
  1075, 11447,     1
  1076, 26482,     1
  1077, 28288,     1
  1078,  8331,     2
  1079, 24048,     3
  1080,  1593,     2
  1081,  6907,     2
  1082, 25364,     1
  1083,  1837,     2
  1084, 16828,     3
  1085,  8869,     1
  1086, 17841,     3
  1087, 28358,     2
  1088,  5901,     1
  1089, 10720,     3
  1090,  6725,     2
  1091, 36206,     3
  1092,  3960,     2
  1093,  3858,     2
  1094, 25698,     1
  1095, 52375,     2
  1096,112307,     1
  1097,  8227,     1
  1098, 22966,     1
  1099,  9387,     1
  1100, 74019,     3
  1101, 13065,     1
  1102, 27560,     2
  1103, 12881,     2
  1104, 29334,     2
  1105, 16161,     3
  1106, 29233,     1
  1107, 22207,     1
  1108, 17551,     2
  1109, 22819,     1
  1110,  9563,     1
  1111,  8346,     3
  1112, 28140,     2
  1113, 18480,     1
  1114,  7064,     2
  1115, 33992,     2
  1116,  8133,     2
  1117,  8840,     3
  1118, 36206,     3
  1119, 61514,     2
  1120, 14658,     1
  1121,  6680,     2
  1122, 16561,     2
  1123, 34598,     2
  1124, 38799,     2
  1125, 45433,     1
  1126,  4034,     2
  1127,  8480,     2
  1128, 14848,     1
  1129,   979,     1
  1130,  1350,     3
  1131, 42333,     3
  1132, 32923,     2
  1133,  6900,     2
  1134, 69833,     3
  1135,  6148,     3
  1136, 21601,     1
  1137, 37029,     2
  1138, 29860,     1
  1139, 14110,     2
  1140, 17715,     1
  1141, 10789,     1
  1142, 16616,     1
  1143, 20474,     1
  1144, 28992,     1
  1145,  1613,     1
  1146,  9742,     1
  1147, 12276,     2
  1148, 16459,     2
  1149,  1485,     3
  1150, 16046,     2
  1151, 12107,     1
  1152, 31269,     1
  1153, 14431,     2
  1154, 12935,     1
  1155, 15664,     1
  1156, 15854,     2
  1157,  4177,     2
  1158, 80029,     2
  1159,  5641,     2
  1160, 74578,     2
  1161, 12066,     1
  1162,  8447,     2
  1163, 19803,     2
  1164, 15041,     1
  1165,  1195,     4
  1166, 99874,     1
  1167, 11494,     1
  1168, 57204,     2
  1169, 17374,     1
  1170, 11254,     3
  1171, 61100,     2
  1172,  8577,     4
  1173,  6682,     2
  1174, 43214,     2
  1175,  1807,     1
  1176, 31372,     2
  1177,  4651,     2
  1178, 34842,     3
  1179,  9706,     2
  1180,  1600,     4
  1181, 11742,     2
  1182,132438,     2
  1183,  9720,     2
  1184, 43864,     1
  1185,  2035,     3
  1186, 13157,     2
  1187, 38294,     2
  1188,  6969,     1
  1189, 26973,     1
  1190,  3968,     3
  1191, 31426,     2
  1192, 38014,     1
  1193, 37353,     2
  1194, 49530,     1
  1195,   187,     2
  1196,  2258,     1
  1197, 18713,     2
  1198, 26663,     3
  1199, 60947,     2
  1200,119044,     1
  1201,  1714,     3
  1202,  6130,     1
  1203,  7596,     3
  1204,  7583,     3
  1205, 10819,     2
  1206, 15480,     1
  1207,  4559,     2
  1208, 16865,     3
  1209,113161,     1
  1210,    17,     2
  1211, 11376,     2
  1212,  3770,     4
  1213, 21369,     1
  1214, 31704,     1
  1215,  6974,     2
  1216, 45049,     2
  1217,  5051,     4
  1218, 70707,     1
  1219,102574,     4
  1220, 42052,     2
  1221, 11436,     4
  1222, 52030,     2
  1223, 51134,     4
  1224,  9860,     1
  1225, 70754,     2
  1226,  3008,     1
  1227, 18476,     1
  1228, 16050,     4
  1229,  3051,     2
  1230, 22562,     2
  1231, 32302,     3
  1232, 48185,     1
  1233, 19491,     2
  1234, 34042,     1
  1235,  5648,     3
  1236, 22627,     1
  1237, 12908,     2
  1238, 50103,     2
  1239, 23332,     1
  1240, 47287,     2
  1241, 36963,     2
  1242, 27502,     2
  1243, 12115,     1
  1244, 26358,     3
  1245, 17381,     2
  1246,  8767,     2
  1247, 20862,     2
  1248,  5383,     2
  1249, 27601,     4
  1250,  2174,     2
  1251,  3380,     1
  1252,  8369,     2
  1253, 74737,     2
  1254,137635,     3
  1255, 23844,     2
  1256, 26587,     4
  1257,  9966,     2
  1258, 61694,     3
  1259, 16987,     1
  1260, 76497,     1
  1261, 10609,     1
  1262, 26711,     1
  1263,   335,     2
  1264,  9636,     1
  1265, 69300,     2
  1266, 22273,     3
  1267,  1305,     2
  1268, 43528,     2
  1269,  6225,     2
  1270,  5245,     2
  1271,   855,     2
  1272, 26518,     2
  1273, 25793,     2
  1274, 17293,     3
  1275, 39687,     3
  1276,   910,     1
  1277,  9742,     2
  1278, 98793,     1
  1279, 12203,     4
  1280, 12376,     1
  1281,  1029,     4
  1282,  6561,     1
  1283, 32652,     1
  1284, 32128,     1
  1285,119342,     4
  1286, 10694,     3
  1287, 10141,     3
  1288, 81464,     1
  1289, 81548,     1
  1290,  7915,     2
  1291, 12816,     4
  1292, 22529,     2
  1293, 12717,     1
  1294, 11704,     2
  1295, 10271,     1
  1296, 12486,     3
  1297,  3411,     1
  1298, 45942,     3
  1299, 63824,     2
  1300,  7600,     1
  1301, 32962,     4
  1302,  5009,     1
  1303,104090,     2
  1304, 30274,     2
  1305, 10739,     3
  1306, 15491,     2
  1307, 17759,     1
  1308, 29273,     1
  1309,    30,     1
  1310,  1263,     3
  1311,   404,     1
  1312, 12456,     2
  1313, 48115,     3
  1314, 48981,     1
  1315, 37430,     1
  1316,  8506,     1
  1317, 37074,     1
  1318,  9986,     2
  1319,  9812,     3
  1320,  5640,     2
  1321, 16848,     3
  1322,  4161,     1
  1323, 28884,     2
  1324, 16283,     1
  1325, 13014,     1
  1326, 26069,     1
  1327,   753,     1
  1328,  3438,     1
  1329, 72735,     2
  1330, 68857,     1
  1331,105776,     2
  1332,  1812,     2
  1333,  3002,     2
  1334, 75208,     3
  1335,  4109,     3
  1336,   352,     1
  1337, 19189,     2
  1338, 94284,     2
  1339, 48503,     2
  1340, 14904,     2
  1341,  8537,     4
  1342, 17836,     1
  1343,  7211,     3
  1344, 42001,     4
  1345,  2939,     1
  1346, 17385,     2
  1347, 13359,     1
  1348,  4782,     2
  1349, 13059,     3
  1350,   364,     2
  1351,  7892,     1
  1352, 92387,     1
  1353,  4003,     1
  1354, 10481,     3
  1355, 43579,     3
  1356, 21666,     2
  1357, 39924,     1
  1358,  3924,     1
  1359,  5830,     2
  1360,  1114,     2
  1361, 33334,     3
  1362, 17699,     3
  1363,  3334,     4
  1364, 24558,     3
  1365,  1307,     3
  1366,  1337,     2
  1367, 48232,     2
  1368, 27119,     1
  1369, 63089,     1
