jobid,duration,size
   210,  8502,     1
   211, 11358,     1
   212,    13,     1
   213,  5214,     1
   214, 21739,     3
   215,  5392,     2
   216, 11921,     2
   217, 32402,     1
   218, 38318,     2
   219, 19372,     3
   220, 16328,     3
   221, 14075,     3
   222, 16070,     1
   223,  3243,     2
   224,  7532,     1
   225, 45225,     2
   226, 33709,     1
   227, 17043,     2
   228, 13641,     1
   229, 39487,     2
   230,  4178,     3
   231, 74720,     3
   232,  1420,     1
   233, 18266,     1
   234, 26471,     1
   235,  4885,     3
   236,  5700,     2
   237, 17645,     1
   238,  4456,     2
   239, 28910,     1
   240, 62811,     1
   241,  6585,     3
   242, 10321,     1
   243, 46879,     1
   244, 25932,     2
   245,  4199,     3
   246, 20812,     2
   247, 17088,     3
   248, 17676,     2
   249,  8159,     2
   250,  3469,     2
   251, 23597,     2
   252,  2908,     2
   253,  2640,     2
   254, 20163,     2
   255,    19,     4
   256,  2648,     4
   257, 43597,     2
   258,  2136,     1
   259,  1347,     1
   260, 20483,     1
   261, 15993,     1
   262,  5464,     2
   263, 27092,     2
   264, 27961,     3
   265, 19496,     1
   266, 20683,     2
   267,  9250,     2
   268,  5557,     2
   269, 15192,     4
   270,  2283,     4
   271,  6216,     2
   272,  9155,     3
   273, 34686,     2
   274, 27345,     2
   275, 15100,     1
   276, 18741,     3
   277, 13875,     2
   278, 23744,     1
   279, 27082,     2
   280,  9654,     2
   281,  7449,     1
   282,  4252,     2
   283, 18944,     2
   284,  2085,     3
   285, 27972,     2
   286, 32748,     3
   287,  3502,     1
   288,102514,     2
   289, 60938,     1
   290, 15946,     2
   291,   677,     3
   292,  8500,     1
   293, 15955,     4
   294, 11195,     1
   295, 75490,     2
   296, 24315,     2
   297,  2326,     2
   298, 44698,     2
   299, 53376,     2
   300,   282,     2
   301,  6579,     2
   302,  9702,     1
   303, 12785,     3
   304, 34069,     3
   305, 72370,     1
   306,  2052,     2
   307, 53987,     4
   308, 32595,     1
   309,  1707,     3
   310,  6363,     1
   311,  1134,     2
   312, 20836,     2
   313, 55762,     1
   314, 10963,     1
   315, 46427,     1
   316, 17958,     4
   317,  4955,     3
   318, 22302,     1
   319, 96501,     2
   320,  8281,     1
   321,  6896,     2
   322,  8439,     2
   323, 19722,     1
   324, 16278,     2
   325, 11067,     3
   326, 10098,     2
   327, 17153,     1
   328, 13174,     3
   329, 18954,     2
   330,  8429,     3
   331,  2590,     2
   332, 13224,     1
   333,  8926,     1
   334, 43299,     2
   335,   424,     2
   336, 34826,     2
   337, 26216,     2
   338,  5094,     2
   339, 37162,     2
   340, 43476,     2
   341, 49828,     2
   342, 30936,     1
   343,  7812,     1
   344,  7259,     1
   345,  3280,     3
   346, 27263,     2
   347, 16341,     1
   348, 22572,     2
   349, 30061,     1
   350, 25931,     2
   351,   294,     2
   352,  6666,     3
   353, 25720,     1
   354, 43552,     3
   355, 30767,     1
   356, 27940,     1
   357, 36072,     4
   358, 19726,     2
   359,  6596,     1
   360, 22190,     1
   361,  1951,     4
   362, 12354,     1
   363, 23696,     3
   364,  9293,     2
   365, 22286,     3
   366, 28670,     2
   367, 42814,     1
   368, 35604,     1
   369,  7684,     3
   370, 16648,     1
   371, 26562,     2
   372,  7244,     1
   373,  4667,     1
   374, 65237,     3
   375, 35886,     1
   376, 13222,     2
   377,  1055,     1
   378,  2555,     2
   379, 62150,     4
   380, 21333,     1
   381, 14631,     1
   382, 17386,     1
   383,  4224,     1
   384,  6288,     4
   385, 10156,     2
   386,  9781,     1
   387, 31476,     2
   388, 50975,     2
   389, 10556,     2
   390,  2227,     2
   391,  3857,     3
   392, 57422,     1
   393, 16167,     2
   394,   686,     3
   395, 60733,     2
   396, 39621,     1
   397, 12373,     1
   398, 24909,     2
   399, 25351,     2
   400,  4306,     2
   401,  6788,     4
   402, 23238,     1
   403, 48367,     3
   404,  1906,     1
   405, 45579,     3
   406, 17721,     3
   407,  4937,     1
   408, 15449,     1
   409, 14032,     1
   410,  1670,     3
   411, 15335,     4
   412, 20224,     2
   413, 10917,     3
   414, 10079,     1
   415,  8825,     1
   416,  6516,     2
   417,  3585,     1
   418, 14868,     2
   419, 83475,     1
   420, 30363,     2
   421, 10975,     1
   422, 48829,     3
   423, 54822,     4
   424, 29189,     1
   425, 19017,     1
   426, 20226,     2
   427,101053,     1
   428,  4274,     1
   429, 43150,     1
   430, 81575,     4
   431, 89974,     4
   432, 95799,     2
   433,  9608,     1
   434, 33840,     1
   435, 26719,     1
   436, 31256,     1
   437,120668,     4
   438, 50790,     2
   439, 59206,     1
   440, 26915,     1
   441,  6234,     3
   442, 43312,     1
   443,  8179,     1
   444, 33114,     1
   445,  5503,     2
   446, 89219,     1
   447, 32630,     2
   448, 49453,     2
   449,  7506,     1
   450, 27311,     1
   451, 15568,     1
   452, 21965,     1
   453, 17531,     3
   454, 27018,     3
   455,  6465,     1
   456,  4192,     1
   457, 18714,     2
   458, 20123,     3
   459, 14609,     3
   460, 13789,     1
   461, 69435,     2
   462, 19865,     1
   463, 47559,     1
   464, 18991,     1
   465, 11960,     1
   466,  8304,     2
   467,   731,     1
   468, 13198,     1
   469, 23190,     3
   470, 21922,     2
   471, 53132,     2
   472, 30344,     1
   473, 25116,     2
   474,   474,     1
   475, 19762,     2
   476, 15367,     2
   477,  2968,     1
   478,  2894,     1
   479, 25797,     2
   480,  2725,     1
   481, 10561,     2
   482,  3999,     1
   483, 17316,     1
   484, 11217,     1
   485, 23224,     1
   486, 42564,     3
   487, 19737,     3
   488, 29679,     1
   489,  1925,     1
   490,   271,     4
   491,  9642,     1
   492, 31065,     1
   493, 11642,     3
   494, 22774,     2
   495, 21399,     1
   496, 33387,     1
   497,   691,     2
   498, 93658,     3
   499, 41424,     1
   500, 30067,     2
   501, 31697,     2
   502, 23042,     2
   503,  9986,     3
   504, 22432,     3
   505, 25706,     3
   506, 62886,     1
   507,  4278,     2
   508, 22748,     2
   509, 16291,     1
   510,108970,     2
   511,  5742,     3
   512,132718,     3
   513, 19403,     1
   514, 38649,     2
   515, 21381,     3
   516,117738,     2
   517,  5435,     1
   518, 34481,     1
   519,  6232,     3
   520,  9044,     2
   521, 16956,     4
   522, 36985,     2
   523,  8718,     2
   524,  9198,     1
   525,  9308,     2
   526, 25703,     1
   527,  9395,     4
   528, 41298,     2
   529,  7584,     4
   530,   653,     4
   531,  2633,     2
   532, 14889,     3
   533, 16599,     2
   534, 27223,     1
   535, 24685,     2
   536, 25672,     2
   537,  3527,     1
   538, 48562,     2
   539, 60982,     1
   540,  3512,     1
   541,  2778,     2
   542,    35,     1
   543, 21138,     4
   544, 51687,     2
   545,  4444,     1
   546,  5031,     2
   547,  8224,     1
   548, 21381,     1
   549, 12449,     2
   550,   696,     3
   551,  2724,     1
   552,  2591,     2
   553,   182,     1
   554, 31589,     2
   555,  3321,     2
   556,  6167,     3
   557, 37237,     1
   558, 20550,     4
   559, 54540,     2
   560,  8351,     4
   561, 40037,     2
   562,  8383,     1
   563, 45832,     1
   564, 30021,     2
   565,  4504,     2
   566,  2995,     2
   567, 35882,     2
   568,  9562,     3
   569,   984,     3
   570, 22452,     4
   571, 33252,     2
   572, 49244,     1
   573, 47804,     2
   574,167466,     2
   575, 45611,     1
   576,  7965,     2
   577,  3036,     3
   578,  4956,     1
   579,   498,     2
   580,  4639,     2
   581,  5301,     1
   582, 10834,     1
   583, 32016,     2
   584, 35667,     2
   585,  9139,     2
   586, 14631,     2
   587,  1497,     4
   588,  7612,     1
   589,  1107,     2
   590, 58637,     1
   591,   385,     1
   592, 26663,     3
   593,  2471,     3
   594, 50967,     2
   595, 19702,     3
   596,  1546,     2
   597,  6647,     2
   598,  8578,     1
   599,  3796,     1
   600,  9145,     3
   601, 22178,     3
   602,  3518,     2
   603, 37494,     1
   604,  6997,     3
   605, 43476,     2
   606,  4052,     1
   607, 17086,     2
   608,  1530,     2
   609,  1697,     2
   610, 35466,     2
   611,114782,     1
   612,  7134,     2
   613, 14254,     2
   614,  9828,     1
   615,  1210,     1
   616, 30389,     2
   617, 37561,     2
   618, 35763,     3
   619,  6981,     2
   620,   267,     3
   621,  1614,     2
   622, 11973,     2
   623, 78006,     3
   624, 34904,     1
   625,  6173,     2
   626, 77865,     1
   627,  2656,     2
   628, 13183,     3
   629, 68971,     2
   630, 70239,     2
   631, 25487,     1
   632, 40363,     1
   633,   672,     2
   634,  6336,     2
   635, 96988,     1
   636,  2580,     2
   637, 31077,     1
   638, 11929,     1
   639, 32191,     1
   640, 17005,     1
   641,  3251,     4
   642,  7621,     2
   643,  6611,     1
   644,  6232,     1
   645,  6597,     3
   646,  3916,     1
   647,  4200,     2
   648, 21057,     2
   649, 46053,     2
   650, 36538,     1
   651,  6823,     2
   652, 13563,     3
   653,   393,     3
   654, 24654,     1
   655,  2499,     4
   656,  9968,     3
   657, 12720,     2
   658, 25575,     2
   659,  2126,     2
   660,  7238,     1
   661,  6843,     2
   662, 27412,     2
   663,  7651,     1
   664, 19259,     1
   665, 28846,     1
   666, 11732,     1
   667, 19485,     1
   668, 29225,     2
   669, 11923,     2
   670, 22190,     2
   671, 57697,     1
   672, 39991,     1
   673,  1601,     1
   674,  2882,     2
   675, 23185,     4
   676, 15401,     2
   677, 12353,     3
   678,  9900,     2
   679,  3917,     1
   680, 65675,     2
   681,  8487,     3
   682, 16276,     1
   683,  2801,     1
   684,  7044,     1
   685, 51779,     2
   686, 42939,     1
   687, 14628,     1
   688, 39982,     1
   689, 27613,     4
   690,  3979,     1
   691, 12535,     1
   692, 15924,     1
   693, 14276,     1
   694, 21151,     3
   695, 25867,     1
   696, 11309,     2
   697,  1967,     2
   698, 30438,     1
   699, 81147,     1
   700,  6738,     1
   701, 21723,     1
   702, 14070,     3
   703,  9925,     1
   704,  2551,     1
   705, 33281,     1
   706, 14739,     2
   707, 26171,     2
   708, 11931,     1
   709, 69421,     1
   710,  2998,     2
   711,    80,     1
   712,  9348,     3
   713, 68017,     2
   714,  6397,     3
   715, 30466,     1
   716, 30105,     2
   717, 28463,     2
   718, 15702,     2
   719, 15671,     1
   720,  3644,     3
   721,  6588,     1
   722,  5260,     1
   723,  6164,     2
   724,  2527,     2
   725, 22609,     3
   726, 99150,     1
   727,  7550,     1
   728,  2288,     1
   729, 13933,     2
   730,  5388,     2
   731, 70987,     2
   732, 30480,     3
   733, 35101,     1
   734, 58004,     2
   735,  9563,     1
   736, 30555,     1
   737, 12688,     1
   738, 85230,     2
   739, 14963,     4
   740, 12708,     1
   741, 15587,     2
   742, 18296,     2
   743, 42486,     2
   744, 46817,     2
   745,  1588,     1
   746,136548,     4
   747,  3604,     3
   748,  5703,     2
   749, 33926,     2
   750, 64346,     1
   751,  3335,     2
   752, 21564,     3
   753,  3767,     2
   754, 35230,     4
   755, 29726,     1
   756, 45850,     1
   757,  1857,     2
   758,  6607,     4
   759, 65693,     1
   760, 31498,     1
   761,  8339,     1
   762,  9393,     2
   763,  7809,     1
   764, 33856,     1
   765, 61143,     2
   766, 15061,     2
   767, 15238,     2
   768, 19401,     2
   769, 17563,     2
   770, 13545,     1
   771, 19765,     1
   772,  1919,     2
   773, 20174,     2
   774,  8249,     4
   775,  7889,     2
   776,  8505,     4
   777,  6217,     4
   778, 40551,     2
   779,  8900,     3
   780,  1634,     1
   781, 30452,     3
   782,    63,     3
   783, 21191,     2
   784,  8805,     2
   785,  7920,     3
   786, 19910,     1
   787, 48271,     1
   788, 20116,     1
   789, 15866,     2
   790,  6079,     1
   791, 21016,     1
   792, 71235,     4
   793, 12368,     1
   794,  6044,     3
   795, 53241,     1
   796, 28367,     3
   797, 13212,     2
   798,  4341,     1
   799, 22536,     1
   800,  9643,     1
   801,  5697,     3
   802,  4091,     2
   803, 24765,     1
   804, 23120,     1
   805, 29585,     1
   806,   476,     1
   807,  1341,     2
   808, 37162,     1
   809, 10725,     2
   810,  5974,     1
   811, 13985,     2
   812,  3169,     1
   813, 32198,     2
   814, 17747,     2
   815,  8943,     3
   816, 40361,     1
   817, 58585,     1
   818, 21255,     1
   819, 16820,     1
   820, 31192,     2
   821, 51784,     1
   822, 13542,     3
   823,  8600,     1
   824,  9524,     1
   825, 59619,     4
   826,  4561,     3
   827,  2502,     2
   828,  8545,     4
   829, 18695,     2
   830,  5911,     1
   831, 21530,     3
   832, 44157,     2
   833, 11513,     1
   834,   334,     1
   835,  2507,     2
   836, 43860,     1
   837, 36323,     1
   838,  1967,     2
   839,  3217,     1
   840,  1027,     4
   841,  3189,     2
   842, 11555,     4
   843, 17882,     2
   844,  8857,     1
   845,  8171,     3
   846, 41801,     3
   847, 50161,     2
   848, 24571,     2
   849, 14996,     2
   850, 14384,     1
   851,  3869,     1
   852,   584,     1
   853, 32176,     2
   854, 18598,     1
   855, 11301,     1
   856,  3126,     3
   857,  5542,     1
   858,  7045,     2
   859,   536,     3
   860,  5313,     2
   861, 65216,     2
   862,  4672,     1
   863, 40749,     2
   864, 14834,     1
   865, 11198,     1
   866,  6350,     4
   867, 15396,     2
   868, 67351,     3
   869, 28490,     1
   870, 11118,     1
   871, 15771,     4
   872, 68507,     1
   873, 17140,     3
   874, 12080,     2
   875,113155,     2
   876,  2952,     1
   877,  1592,     2
   878,  9682,     1
   879, 13677,     1
   880,  4136,     3
   881,  4030,     2
   882, 15614,     1
   883,  9711,     3
   884, 30004,     2
   885,   739,     3
   886,  6963,     2
   887,  1007,     2
   888, 30944,     1
   889, 10836,     3
   890,  8811,     2
   891, 19539,     3
   892,    25,     3
   893, 24032,     3
   894, 24113,     2
   895, 61761,     4
   896,  5672,     1
   897, 14970,     4
   898, 33676,     2
   899,  1241,     2
   900, 29638,     1
   901, 44786,     2
   902,  6216,     3
   903, 27687,     1
   904, 35501,     2
   905, 14808,     2
   906, 51050,     1
   907, 11491,     3
   908, 29764,     3
   909, 26067,     3
   910, 33370,     1
   911, 49996,     1
   912, 21434,     3
   913, 45237,     2
   914,  8647,     4
   915, 37357,     1
   916,   152,     3
   917, 10164,     2
   918, 22168,     3
   919,  5301,     1
   920,  6283,     1
   921, 99121,     1
   922, 27598,     1
   923,  6546,     4
   924, 62754,     1
   925,   386,     1
   926, 20602,     3
   927, 36794,     1
   928, 10667,     4
   929,  1292,     2
   930,  1855,     1
   931, 54038,     2
   932, 19373,     2
   933, 18323,     2
   934,  1861,     1
   935, 17203,     1
   936,  9624,     2
   937, 28519,     1
   938, 16564,     2
   939, 39110,     1
   940,  4588,     2
   941, 16505,     2
   942,  2714,     1
   943, 75324,     1
   944,   253,     4
   945, 17418,     2
   946, 16008,     2
   947, 22357,     1
   948, 25138,     2
   949, 61376,     3
   950,  8272,     1
   951,  9373,     1
   952, 19008,     3
   953,  3641,     2
   954,  3725,     1
   955, 13900,     4
   956,  5607,     2
   957,  2569,     2
   958, 28007,     2
   959, 43775,     1
   960, 84344,     1
   961, 26783,     1
   962,  4482,     1
   963, 58044,     1
   964, 21499,     1
   965, 16487,     2
   966,  9197,     1
   967,  8113,     2
   968, 41182,     2
   969, 17376,     2
   970,  9260,     4
   971, 29758,     1
   972,  4211,     2
   973, 11905,     3
   974, 20334,     2
   975, 10293,     4
   976,  1865,     3
   977,  1641,     2
   978, 23592,     2
   979, 13779,     1
   980,  9799,     1
   981, 13956,     2
   982,  3571,     1
   983,  5760,     4
   984, 19683,     1
   985, 16975,     1
   986, 57403,     2
   987, 21901,     2
   988, 10922,     4
   989,  4733,     1
   990, 15001,     1
   991, 11322,     1
   992, 28486,     3
   993, 83655,     2
   994,  3999,     3
   995, 81433,     3
   996, 15766,     1
   997, 10182,     1
   998, 12983,     3
   999, 39551,     3
  1000,  1248,     2
  1001, 57320,     2
  1002,    78,     1
  1003,  7622,     1
  1004,  4357,     1
  1005,  2966,     2
  1006, 89937,     2
  1007, 11082,     2
  1008,  6590,     2
  1009, 10354,     4
  1010,  2240,     2
  1011, 13582,     2
  1012, 15581,     1
  1013, 26205,     1
  1014,  7030,     1
  1015, 19684,     2
  1016, 41178,     2
  1017,  1779,     1
  1018, 33927,     2
  1019,   907,     2
  1020, 33561,     1
  1021, 68267,     1
  1022, 11347,     4
  1023, 44007,     1
  1024, 10516,     2
  1025, 20262,     3
  1026, 32408,     1
  1027,  3721,     4
  1028,  4103,     2
  1029,  4868,     2
  1030, 12956,     1
  1031,  3420,     1
  1032,  3388,     2
  1033,   443,     2
  1034,  7289,     1
  1035,    49,     4
  1036, 17197,     2
  1037, 20734,     1
  1038, 19677,     2
  1039, 90375,     1
  1040,  7446,     1
  1041,146015,     1
  1042, 32854,     2
  1043, 24161,     1
  1044, 55953,     2
  1045, 20861,     2
  1046, 10989,     3
  1047, 13353,     1
  1048, 15158,     4
  1049,  2532,     2
  1050,  8879,     2
  1051, 59491,     2
  1052, 11759,     2
  1053, 46150,     2
  1054, 50860,     3
  1055, 37458,     2
  1056, 23284,     2
  1057,   392,     2
  1058,  8643,     2
  1059, 21465,     2
  1060, 23634,     3
  1061,  8973,     1
  1062,  2599,     1
  1063, 17897,     2
  1064, 24071,     1
  1065, 44260,     3
  1066, 21798,     1
  1067, 45324,     2
  1068, 46878,     2
  1069,  4777,     2
  1070, 18794,     1
  1071,  4299,     1
  1072, 10344,     1
  1073,  2652,     1
  1074, 14761,     2
  1075, 11447,     1
  1076, 26482,     1
  1077, 28288,     1
  1078,  8331,     1
  1079, 24048,     2
  1080,  1593,     3
  1081,  6907,     2
  1082, 25364,     2
  1083,  1837,     1
  1084, 16828,     2
  1085,  8869,     3
  1086, 17841,     1
  1087, 28358,     3
  1088,  5901,     2
  1089, 10720,     1
  1090,  6725,     3
  1091, 36206,     2
  1092,  3960,     3
  1093,  3858,     2
  1094, 25698,     2
  1095, 52375,     1
  1096,112307,     2
  1097,  8227,     1
  1098, 22966,     1
  1099,  9387,     1
  1100, 74019,     1
  1101, 13065,     3
  1102, 27560,     1
  1103, 12881,     2
  1104, 29334,     2
  1105, 16161,     2
  1106, 29233,     3
  1107, 22207,     1
  1108, 17551,     1
  1109, 22819,     2
  1110,  9563,     1
  1111,  8346,     1
  1112, 28140,     3
  1113, 18480,     2
  1114,  7064,     1
  1115, 33992,     2
  1116,  8133,     2
  1117,  8840,     2
  1118, 36206,     3
  1119, 61514,     3
  1120, 14658,     2
  1121,  6680,     1
  1122, 16561,     2
  1123, 34598,     2
  1124, 38799,     2
  1125, 45433,     2
  1126,  4034,     1
  1127,  8480,     2
  1128, 14848,     2
  1129,   979,     1
  1130,  1350,     1
  1131, 42333,     3
  1132, 32923,     3
  1133,  6900,     2
  1134, 69833,     2
  1135,  6148,     3
  1136, 21601,     3
  1137, 37029,     1
  1138, 29860,     2
  1139, 14110,     1
  1140, 17715,     2
  1141, 10789,     1
  1142, 16616,     1
  1143, 20474,     1
  1144, 28992,     1
  1145,  1613,     1
  1146,  9742,     1
  1147, 12276,     1
  1148, 16459,     2
  1149,  1485,     2
  1150, 16046,     3
  1151, 12107,     2
  1152, 31269,     1
  1153, 14431,     1
  1154, 12935,     2
  1155, 15664,     1
  1156, 15854,     1
  1157,  4177,     2
  1158, 80029,     2
  1159,  5641,     2
  1160, 74578,     2
  1161, 12066,     2
  1162,  8447,     1
  1163, 19803,     2
  1164, 15041,     2
  1165,  1195,     1
  1166, 99874,     4
  1167, 11494,     1
  1168, 57204,     1
  1169, 17374,     2
  1170, 11254,     1
  1171, 61100,     3
  1172,  8577,     2
  1173,  6682,     4
  1174, 43214,     2
  1175,  1807,     2
  1176, 31372,     1
  1177,  4651,     2
  1178, 34842,     2
  1179,  9706,     3
  1180,  1600,     2
  1181, 11742,     4
  1182,132438,     2
  1183,  9720,     2
  1184, 43864,     2
  1185,  2035,     1
  1186, 13157,     3
  1187, 38294,     2
  1188,  6969,     2
  1189, 26973,     1
  1190,  3968,     1
  1191, 31426,     3
  1192, 38014,     2
  1193, 37353,     1
  1194, 49530,     2
  1195,   187,     1
  1196,  2258,     2
  1197, 18713,     1
  1198, 26663,     2
  1199, 60947,     3
  1200,119044,     2
  1201,  1714,     1
  1202,  6130,     3
  1203,  7596,     1
  1204,  7583,     3
  1205, 10819,     3
  1206, 15480,     2
  1207,  4559,     1
  1208, 16865,     2
  1209,113161,     3
  1210,    17,     1
  1211, 11376,     2
  1212,  3770,     2
  1213, 21369,     4
  1214, 31704,     1
  1215,  6974,     1
  1216, 45049,     2
  1217,  5051,     2
  1218, 70707,     4
  1219,102574,     1
  1220, 42052,     4
  1221, 11436,     2
  1222, 52030,     4
  1223, 51134,     2
  1224,  9860,     4
  1225, 70754,     1
  1226,  3008,     2
  1227, 18476,     1
  1228, 16050,     1
  1229,  3051,     4
  1230, 22562,     2
  1231, 32302,     2
  1232, 48185,     3
  1233, 19491,     1
  1234, 34042,     2
  1235,  5648,     1
  1236, 22627,     3
  1237, 12908,     1
  1238, 50103,     2
  1239, 23332,     2
  1240, 47287,     1
  1241, 36963,     2
  1242, 27502,     2
  1243, 12115,     2
  1244, 26358,     1
  1245, 17381,     3
  1246,  8767,     2
  1247, 20862,     2
  1248,  5383,     2
  1249, 27601,     2
  1250,  2174,     4
  1251,  3380,     2
  1252,  8369,     1
  1253, 74737,     2
  1254,137635,     2
  1255, 23844,     3
  1256, 26587,     2
  1257,  9966,     4
  1258, 61694,     2
  1259, 16987,     3
  1260, 76497,     1
  1261, 10609,     1
  1262, 26711,     1
  1263,   335,     1
  1264,  9636,     2
  1265, 69300,     1
  1266, 22273,     2
  1267,  1305,     3
  1268, 43528,     2
  1269,  6225,     2
  1270,  5245,     2
  1271,   855,     2
  1272, 26518,     2
  1273, 25793,     2
  1274, 17293,     2
  1275, 39687,     3
  1276,   910,     3
  1277,  9742,     1
  1278, 98793,     2
  1279, 12203,     1
  1280, 12376,     4
  1281,  1029,     1
  1282,  6561,     4
  1283, 32652,     1
  1284, 32128,     1
  1285,119342,     1
  1286, 10694,     4
  1287, 10141,     3
  1288, 81464,     3
  1289, 81548,     1
  1290,  7915,     1
  1291, 12816,     2
  1292, 22529,     4
  1293, 12717,     2
  1294, 11704,     1
  1295, 10271,     2
  1296, 12486,     1
  1297,  3411,     3
  1298, 45942,     1
  1299, 63824,     3
  1300,  7600,     2
  1301, 32962,     1
  1302,  5009,     4
  1303,104090,     1
  1304, 30274,     2
  1305, 10739,     2
  1306, 15491,     3
  1307, 17759,     2
  1308, 29273,     1
  1309,    30,     1
  1310,  1263,     1
  1311,   404,     3
  1312, 12456,     1
  1313, 48115,     2
  1314, 48981,     3
  1315, 37430,     1
  1316,  8506,     1
  1317, 37074,     1
  1318,  9986,     1
  1319,  9812,     2
  1320,  5640,     3
  1321, 16848,     2
  1322,  4161,     3
  1323, 28884,     1
  1324, 16283,     2
  1325, 13014,     1
  1326, 26069,     1
  1327,   753,     1
  1328,  3438,     1
  1329, 72735,     1
  1330, 68857,     2
  1331,105776,     1
  1332,  1812,     2
  1333,  3002,     2
  1334, 75208,     2
  1335,  4109,     3
  1336,   352,     3
  1337, 19189,     1
  1338, 94284,     2
  1339, 48503,     2
  1340, 14904,     2
  1341,  8537,     2
  1342, 17836,     4
  1343,  7211,     1
  1344, 42001,     3
  1345,  2939,     4
  1346, 17385,     1
  1347, 13359,     2
  1348,  4782,     1
  1349, 13059,     2
  1350,   364,     3
  1351,  7892,     2
  1352, 92387,     1
  1353,  4003,     1
  1354, 10481,     1
  1355, 43579,     3
  1356, 21666,     3
  1357, 39924,     2
  1358,  3924,     1
  1359,  5830,     1
  1360,  1114,     2
  1361, 33334,     2
  1362, 17699,     3
  1363,  3334,     3
  1364, 24558,     4
  1365,  1307,     3
  1366,  1337,     3
  1367, 48232,     2
  1368, 27119,     2
  1369, 63089,     1
