jobid,duration,size
   337, 26216,     2
   338,  5094,     2
   339, 37162,     2
   340, 43476,     2
   341, 49828,     2
   342, 30936,     2
   343,  7812,     2
   344,  7259,     1
   345,  3280,     1
   346, 27263,     1
   347, 16341,     3
   348, 22572,     2
   349, 30061,     1
   350, 25931,     2
   351,   294,     1
   352,  6666,     2
   353, 25720,     2
   354, 43552,     3
   355, 30767,     1
   356, 27940,     3
   357, 36072,     1
   358, 19726,     1
   359,  6596,     4
   360, 22190,     2
   361,  1951,     1
   362, 12354,     1
   363, 23696,     4
   364,  9293,     1
   365, 22286,     3
   366, 28670,     2
   367, 42814,     3
   368, 35604,     2
   369,  7684,     1
   370, 16648,     1
   371, 26562,     3
   372,  7244,     1
   373,  4667,     2
   374, 65237,     1
   375, 35886,     1
   376, 13222,     3
   377,  1055,     1
   378,  2555,     2
   379, 62150,     1
   380, 21333,     2
   381, 14631,     4
   382, 17386,     1
   383,  4224,     1
   384,  6288,     1
   385, 10156,     1
   386,  9781,     4
   387, 31476,     2
   388, 50975,     1
   389, 10556,     2
   390,  2227,     2
   391,  3857,     2
   392, 57422,     2
   393, 16167,     3
   394,   686,     1
   395, 60733,     2
   396, 39621,     3
   397, 12373,     2
   398, 24909,     1
   399, 25351,     1
   400,  4306,     2
   401,  6788,     2
   402, 23238,     2
   403, 48367,     4
   404,  1906,     1
   405, 45579,     3
   406, 17721,     1
   407,  4937,     3
   408, 15449,     3
   409, 14032,     1
   410,  1670,     1
   411, 15335,     1
   412, 20224,     3
   413, 10917,     4
   414, 10079,     2
   415,  8825,     3
   416,  6516,     1
   417,  3585,     1
   418, 14868,     2
   419, 83475,     1
   420, 30363,     2
   421, 10975,     1
   422, 48829,     2
   423, 54822,     1
   424, 29189,     3
   425, 19017,     4
   426, 20226,     1
   427,101053,     1
   428,  4274,     2
   429, 43150,     1
   430, 81575,     1
   431, 89974,     1
   432, 95799,     4
   433,  9608,     4
   434, 33840,     2
   435, 26719,     1
   436, 31256,     1
   437,120668,     1
   438, 50790,     1
   439, 59206,     4
   440, 26915,     2
   441,  6234,     1
   442, 43312,     1
   443,  8179,     3
   444, 33114,     1
   445,  5503,     1
   446, 89219,     1
   447, 32630,     2
   448, 49453,     1
   449,  7506,     2
   450, 27311,     2
   451, 15568,     1
   452, 21965,     1
   453, 17531,     1
   454, 27018,     1
   455,  6465,     3
   456,  4192,     3
   457, 18714,     1
   458, 20123,     1
   459, 14609,     2
   460, 13789,     3
   461, 69435,     3
   462, 19865,     1
   463, 47559,     2
   464, 18991,     1
   465, 11960,     1
   466,  8304,     1
   467,   731,     1
   468, 13198,     2
   469, 23190,     1
   470, 21922,     1
   471, 53132,     3
   472, 30344,     2
   473, 25116,     2
   474,   474,     1
   475, 19762,     2
   476, 15367,     1
   477,  2968,     2
   478,  2894,     2
   479, 25797,     1
   480,  2725,     1
   481, 10561,     2
   482,  3999,     1
   483, 17316,     2
   484, 11217,     1
   485, 23224,     1
   486, 42564,     1
   487, 19737,     1
   488, 29679,     3
   489,  1925,     3
   490,   271,     1
   491,  9642,     1
   492, 31065,     4
   493, 11642,     1
   494, 22774,     1
   495, 21399,     3
   496, 33387,     2
   497,   691,     1
   498, 93658,     1
   499, 41424,     2
   500, 30067,     3
   501, 31697,     1
   502, 23042,     2
   503,  9986,     2
   504, 22432,     2
   505, 25706,     3
   506, 62886,     3
   507,  4278,     3
   508, 22748,     1
   509, 16291,     2
   510,108970,     2
   511,  5742,     1
   512,132718,     2
   513, 19403,     3
   514, 38649,     3
   515, 21381,     1
   516,117738,     2
   517,  5435,     3
   518, 34481,     2
   519,  6232,     1
   520,  9044,     1
   521, 16956,     3
   522, 36985,     2
   523,  8718,     4
   524,  9198,     2
   525,  9308,     2
   526, 25703,     1
   527,  9395,     2
   528, 41298,     1
   529,  7584,     4
   530,   653,     2
   531,  2633,     4
   532, 14889,     4
   533, 16599,     2
   534, 27223,     3
   535, 24685,     2
   536, 25672,     1
   537,  3527,     2
   538, 48562,     2
   539, 60982,     1
   540,  3512,     2
   541,  2778,     1
   542,    35,     1
   543, 21138,     2
   544, 51687,     1
   545,  4444,     4
   546,  5031,     2
   547,  8224,     1
   548, 21381,     2
   549, 12449,     1
   550,   696,     1
   551,  2724,     2
   552,  2591,     3
   553,   182,     1
   554, 31589,     2
   555,  3321,     1
   556,  6167,     2
   557, 37237,     2
   558, 20550,     3
   559, 54540,     1
   560,  8351,     4
   561, 40037,     2
   562,  8383,     4
   563, 45832,     2
   564, 30021,     1
   565,  4504,     1
   566,  2995,     2
   567, 35882,     2
   568,  9562,     2
   569,   984,     2
   570, 22452,     3
   571, 33252,     3
   572, 49244,     4
   573, 47804,     2
   574,167466,     1
   575, 45611,     2
   576,  7965,     2
   577,  3036,     1
   578,  4956,     2
   579,   498,     3
   580,  4639,     1
   581,  5301,     2
   582, 10834,     2
   583, 32016,     1
   584, 35667,     1
   585,  9139,     2
   586, 14631,     2
   587,  1497,     2
   588,  7612,     2
   589,  1107,     4
   590, 58637,     1
   591,   385,     2
   592, 26663,     1
   593,  2471,     1
   594, 50967,     3
   595, 19702,     3
   596,  1546,     2
   597,  6647,     3
   598,  8578,     2
   599,  3796,     2
   600,  9145,     1
   601, 22178,     1
   602,  3518,     3
   603, 37494,     3
   604,  6997,     2
   605, 43476,     1
   606,  4052,     3
   607, 17086,     2
   608,  1530,     1
   609,  1697,     2
   610, 35466,     2
   611,114782,     2
   612,  7134,     2
   613, 14254,     1
   614,  9828,     2
   615,  1210,     2
   616, 30389,     1
   617, 37561,     1
   618, 35763,     2
   619,  6981,     2
   620,   267,     3
   621,  1614,     2
   622, 11973,     3
   623, 78006,     2
   624, 34904,     2
   625,  6173,     3
   626, 77865,     1
   627,  2656,     2
   628, 13183,     1
   629, 68971,     2
   630, 70239,     3
   631, 25487,     2
   632, 40363,     2
   633,   672,     1
   634,  6336,     1
   635, 96988,     2
   636,  2580,     2
   637, 31077,     1
   638, 11929,     2
   639, 32191,     1
   640, 17005,     1
   641,  3251,     1
   642,  7621,     1
   643,  6611,     4
   644,  6232,     2
   645,  6597,     1
   646,  3916,     1
   647,  4200,     3
   648, 21057,     1
   649, 46053,     2
   650, 36538,     2
   651,  6823,     2
   652, 13563,     1
   653,   393,     2
   654, 24654,     3
   655,  2499,     3
   656,  9968,     1
   657, 12720,     4
   658, 25575,     3
   659,  2126,     2
   660,  7238,     2
   661,  6843,     2
   662, 27412,     1
   663,  7651,     2
   664, 19259,     2
   665, 28846,     1
   666, 11732,     1
   667, 19485,     1
   668, 29225,     1
   669, 11923,     1
   670, 22190,     2
   671, 57697,     2
   672, 39991,     2
   673,  1601,     1
   674,  2882,     1
   675, 23185,     1
   676, 15401,     2
   677, 12353,     4
   678,  9900,     2
   679,  3917,     3
   680, 65675,     2
   681,  8487,     1
   682, 16276,     2
   683,  2801,     3
   684,  7044,     1
   685, 51779,     1
   686, 42939,     1
   687, 14628,     2
   688, 39982,     1
   689, 27613,     1
   690,  3979,     1
   691, 12535,     4
   692, 15924,     1
   693, 14276,     1
   694, 21151,     1
   695, 25867,     1
   696, 11309,     3
   697,  1967,     1
   698, 30438,     2
   699, 81147,     2
   700,  6738,     1
   701, 21723,     1
   702, 14070,     1
   703,  9925,     1
   704,  2551,     3
   705, 33281,     1
   706, 14739,     1
   707, 26171,     1
   708, 11931,     2
   709, 69421,     2
   710,  2998,     1
   711,    80,     1
   712,  9348,     2
   713, 68017,     1
   714,  6397,     3
   715, 30466,     2
   716, 30105,     3
   717, 28463,     1
   718, 15702,     2
   719, 15671,     2
   720,  3644,     2
   721,  6588,     1
   722,  5260,     3
   723,  6164,     1
   724,  2527,     1
   725, 22609,     2
   726, 99150,     2
   727,  7550,     3
   728,  2288,     1
   729, 13933,     1
   730,  5388,     1
   731, 70987,     2
   732, 30480,     2
   733, 35101,     2
   734, 58004,     3
   735,  9563,     1
   736, 30555,     2
   737, 12688,     1
   738, 85230,     1
   739, 14963,     1
   740, 12708,     2
   741, 15587,     4
   742, 18296,     1
   743, 42486,     2
   744, 46817,     2
   745,  1588,     2
   746,136548,     2
   747,  3604,     1
   748,  5703,     4
   749, 33926,     3
   750, 64346,     2
   751,  3335,     2
   752, 21564,     1
   753,  3767,     2
   754, 35230,     3
   755, 29726,     2
   756, 45850,     4
   757,  1857,     1
   758,  6607,     1
   759, 65693,     2
   760, 31498,     4
   761,  8339,     1
   762,  9393,     1
   763,  7809,     1
   764, 33856,     2
   765, 61143,     1
   766, 15061,     1
   767, 15238,     2
   768, 19401,     2
   769, 17563,     2
   770, 13545,     2
   771, 19765,     2
   772,  1919,     1
   773, 20174,     1
   774,  8249,     2
   775,  7889,     2
   776,  8505,     4
   777,  6217,     2
   778, 40551,     4
   779,  8900,     4
   780,  1634,     2
   781, 30452,     3
   782,    63,     1
   783, 21191,     3
   784,  8805,     3
   785,  7920,     2
   786, 19910,     2
   787, 48271,     3
   788, 20116,     1
   789, 15866,     1
   790,  6079,     1
   791, 21016,     2
   792, 71235,     1
   793, 12368,     1
   794,  6044,     4
   795, 53241,     1
   796, 28367,     3
   797, 13212,     1
   798,  4341,     3
   799, 22536,     2
   800,  9643,     1
   801,  5697,     1
   802,  4091,     1
   803, 24765,     3
   804, 23120,     2
   805, 29585,     1
   806,   476,     1
   807,  1341,     1
   808, 37162,     1
   809, 10725,     2
   810,  5974,     1
   811, 13985,     2
   812,  3169,     1
   813, 32198,     2
   814, 17747,     1
   815,  8943,     2
   816, 40361,     2
   817, 58585,     3
   818, 21255,     1
   819, 16820,     1
   820, 31192,     1
   821, 51784,     1
   822, 13542,     2
   823,  8600,     1
   824,  9524,     3
   825, 59619,     1
   826,  4561,     1
   827,  2502,     4
   828,  8545,     3
   829, 18695,     2
   830,  5911,     4
   831, 21530,     2
   832, 44157,     1
   833, 11513,     3
   834,   334,     2
   835,  2507,     1
   836, 43860,     1
   837, 36323,     2
   838,  1967,     1
   839,  3217,     1
   840,  1027,     2
   841,  3189,     1
   842, 11555,     4
   843, 17882,     2
   844,  8857,     4
   845,  8171,     2
   846, 41801,     1
   847, 50161,     3
   848, 24571,     3
   849, 14996,     2
   850, 14384,     2
   851,  3869,     2
   852,   584,     1
   853, 32176,     1
   854, 18598,     1
   855, 11301,     2
   856,  3126,     1
   857,  5542,     1
   858,  7045,     3
   859,   536,     1
   860,  5313,     2
   861, 65216,     3
   862,  4672,     2
   863, 40749,     2
   864, 14834,     1
   865, 11198,     2
   866,  6350,     1
   867, 15396,     1
   868, 67351,     4
   869, 28490,     2
   870, 11118,     3
   871, 15771,     1
   872, 68507,     1
   873, 17140,     4
   874, 12080,     1
   875,113155,     3
   876,  2952,     2
   877,  1592,     2
   878,  9682,     1
   879, 13677,     2
   880,  4136,     1
   881,  4030,     1
   882, 15614,     3
   883,  9711,     2
   884, 30004,     1
   885,   739,     3
   886,  6963,     2
   887,  1007,     3
   888, 30944,     2
   889, 10836,     2
   890,  8811,     1
   891, 19539,     3
   892,    25,     2
   893, 24032,     3
   894, 24113,     3
   895, 61761,     3
   896,  5672,     2
   897, 14970,     4
   898, 33676,     1
   899,  1241,     4
   900, 29638,     2
   901, 44786,     2
   902,  6216,     1
   903, 27687,     2
   904, 35501,     3
   905, 14808,     1
   906, 51050,     2
   907, 11491,     2
   908, 29764,     1
   909, 26067,     3
   910, 33370,     3
   911, 49996,     3
   912, 21434,     1
   913, 45237,     1
   914,  8647,     3
   915, 37357,     2
   916,   152,     4
   917, 10164,     1
   918, 22168,     3
   919,  5301,     2
   920,  6283,     3
   921, 99121,     1
   922, 27598,     1
   923,  6546,     1
   924, 62754,     1
   925,   386,     4
   926, 20602,     1
   927, 36794,     1
   928, 10667,     3
   929,  1292,     1
   930,  1855,     4
   931, 54038,     2
   932, 19373,     1
   933, 18323,     2
   934,  1861,     2
   935, 17203,     2
   936,  9624,     1
   937, 28519,     1
   938, 16564,     2
   939, 39110,     1
   940,  4588,     2
   941, 16505,     1
   942,  2714,     2
   943, 75324,     2
   944,   253,     1
   945, 17418,     1
   946, 16008,     4
   947, 22357,     2
   948, 25138,     2
   949, 61376,     1
   950,  8272,     2
   951,  9373,     3
   952, 19008,     1
   953,  3641,     1
   954,  3725,     3
   955, 13900,     2
   956,  5607,     1
   957,  2569,     4
   958, 28007,     2
   959, 43775,     2
   960, 84344,     2
   961, 26783,     1
   962,  4482,     1
   963, 58044,     1
   964, 21499,     1
   965, 16487,     1
   966,  9197,     1
   967,  8113,     2
   968, 41182,     1
   969, 17376,     2
   970,  9260,     2
   971, 29758,     2
   972,  4211,     4
   973, 11905,     1
   974, 20334,     2
   975, 10293,     3
   976,  1865,     2
   977,  1641,     4
   978, 23592,     3
   979, 13779,     2
   980,  9799,     2
   981, 13956,     1
   982,  3571,     1
   983,  5760,     2
   984, 19683,     1
   985, 16975,     4
   986, 57403,     1
   987, 21901,     1
   988, 10922,     2
   989,  4733,     2
   990, 15001,     4
   991, 11322,     1
   992, 28486,     1
   993, 83655,     1
   994,  3999,     3
   995, 81433,     2
   996, 15766,     3
   997, 10182,     3
   998, 12983,     1
   999, 39551,     1
  1000,  1248,     3
  1001, 57320,     3
  1002,    78,     2
  1003,  7622,     2
  1004,  4357,     1
  1005,  2966,     1
  1006, 89937,     1
  1007, 11082,     2
  1008,  6590,     2
  1009, 10354,     2
  1010,  2240,     2
  1011, 13582,     4
  1012, 15581,     2
  1013, 26205,     2
  1014,  7030,     1
  1015, 19684,     1
  1016, 41178,     1
  1017,  1779,     2
  1018, 33927,     2
  1019,   907,     1
  1020, 33561,     2
  1021, 68267,     2
  1022, 11347,     1
  1023, 44007,     1
  1024, 10516,     4
  1025, 20262,     1
  1026, 32408,     2
  1027,  3721,     3
  1028,  4103,     1
  1029,  4868,     4
  1030, 12956,     2
  1031,  3420,     2
  1032,  3388,     1
  1033,   443,     1
  1034,  7289,     2
  1035,    49,     2
  1036, 17197,     1
  1037, 20734,     4
  1038, 19677,     2
  1039, 90375,     1
  1040,  7446,     2
  1041,146015,     1
  1042, 32854,     1
  1043, 24161,     1
  1044, 55953,     2
  1045, 20861,     1
  1046, 10989,     2
  1047, 13353,     2
  1048, 15158,     3
  1049,  2532,     1
  1050,  8879,     4
  1051, 59491,     2
  1052, 11759,     2
  1053, 46150,     2
  1054, 50860,     2
  1055, 37458,     2
  1056, 23284,     3
  1057,   392,     2
  1058,  8643,     2
  1059, 21465,     2
  1060, 23634,     2
  1061,  8973,     2
  1062,  2599,     3
  1063, 17897,     1
  1064, 24071,     1
  1065, 44260,     2
  1066, 21798,     1
  1067, 45324,     3
  1068, 46878,     1
  1069,  4777,     2
  1070, 18794,     2
  1071,  4299,     2
  1072, 10344,     1
  1073,  2652,     1
  1074, 14761,     1
  1075, 11447,     1
  1076, 26482,     2
  1077, 28288,     1
  1078,  8331,     1
  1079, 24048,     1
  1080,  1593,     1
  1081,  6907,     2
  1082, 25364,     3
  1083,  1837,     2
  1084, 16828,     2
  1085,  8869,     1
  1086, 17841,     2
  1087, 28358,     3
  1088,  5901,     1
  1089, 10720,     3
  1090,  6725,     2
  1091, 36206,     1
  1092,  3960,     3
  1093,  3858,     2
  1094, 25698,     3
  1095, 52375,     2
  1096,112307,     2
  1097,  8227,     1
  1098, 22966,     2
  1099,  9387,     1
  1100, 74019,     1
  1101, 13065,     1
  1102, 27560,     1
  1103, 12881,     3
  1104, 29334,     1
  1105, 16161,     2
  1106, 29233,     2
  1107, 22207,     2
  1108, 17551,     3
  1109, 22819,     1
  1110,  9563,     1
  1111,  8346,     2
  1112, 28140,     1
  1113, 18480,     1
  1114,  7064,     3
  1115, 33992,     2
  1116,  8133,     1
  1117,  8840,     2
  1118, 36206,     2
  1119, 61514,     2
  1120, 14658,     3
  1121,  6680,     3
  1122, 16561,     2
  1123, 34598,     1
  1124, 38799,     2
  1125, 45433,     2
  1126,  4034,     2
  1127,  8480,     2
  1128, 14848,     1
  1129,   979,     2
  1130,  1350,     2
  1131, 42333,     1
  1132, 32923,     1
  1133,  6900,     3
  1134, 69833,     3
  1135,  6148,     2
  1136, 21601,     2
  1137, 37029,     3
  1138, 29860,     3
  1139, 14110,     1
  1140, 17715,     2
  1141, 10789,     1
  1142, 16616,     2
  1143, 20474,     1
  1144, 28992,     1
  1145,  1613,     1
  1146,  9742,     1
  1147, 12276,     1
  1148, 16459,     1
  1149,  1485,     1
  1150, 16046,     2
  1151, 12107,     2
  1152, 31269,     3
  1153, 14431,     2
  1154, 12935,     1
  1155, 15664,     1
  1156, 15854,     2
  1157,  4177,     1
  1158, 80029,     1
  1159,  5641,     2
  1160, 74578,     2
  1161, 12066,     2
  1162,  8447,     2
  1163, 19803,     2
  1164, 15041,     1
  1165,  1195,     2
  1166, 99874,     2
  1167, 11494,     1
  1168, 57204,     4
  1169, 17374,     1
  1170, 11254,     1
  1171, 61100,     2
  1172,  8577,     1
  1173,  6682,     3
  1174, 43214,     2
  1175,  1807,     4
  1176, 31372,     2
  1177,  4651,     2
  1178, 34842,     1
  1179,  9706,     2
  1180,  1600,     2
  1181, 11742,     3
  1182,132438,     2
  1183,  9720,     4
  1184, 43864,     2
  1185,  2035,     2
  1186, 13157,     2
  1187, 38294,     1
  1188,  6969,     3
  1189, 26973,     2
  1190,  3968,     2
  1191, 31426,     1
  1192, 38014,     1
  1193, 37353,     3
  1194, 49530,     2
  1195,   187,     1
  1196,  2258,     2
  1197, 18713,     1
  1198, 26663,     2
  1199, 60947,     1
  1200,119044,     2
  1201,  1714,     3
  1202,  6130,     2
  1203,  7596,     1
  1204,  7583,     3
  1205, 10819,     1
  1206, 15480,     3
  1207,  4559,     3
  1208, 16865,     2
  1209,113161,     1
  1210,    17,     2
  1211, 11376,     3
  1212,  3770,     1
  1213, 21369,     2
  1214, 31704,     2
  1215,  6974,     4
  1216, 45049,     1
  1217,  5051,     1
  1218, 70707,     2
  1219,102574,     2
  1220, 42052,     4
  1221, 11436,     1
  1222, 52030,     4
  1223, 51134,     2
  1224,  9860,     4
  1225, 70754,     2
  1226,  3008,     4
  1227, 18476,     1
  1228, 16050,     2
  1229,  3051,     1
  1230, 22562,     1
  1231, 32302,     4
  1232, 48185,     2
  1233, 19491,     2
  1234, 34042,     3
  1235,  5648,     1
  1236, 22627,     2
  1237, 12908,     1
  1238, 50103,     3
  1239, 23332,     1
  1240, 47287,     2
  1241, 36963,     2
  1242, 27502,     1
  1243, 12115,     2
  1244, 26358,     2
  1245, 17381,     2
  1246,  8767,     1
  1247, 20862,     3
  1248,  5383,     2
  1249, 27601,     2
  1250,  2174,     2
  1251,  3380,     2
  1252,  8369,     4
  1253, 74737,     2
  1254,137635,     1
  1255, 23844,     2
  1256, 26587,     2
  1257,  9966,     3
  1258, 61694,     2
  1259, 16987,     4
  1260, 76497,     2
  1261, 10609,     3
  1262, 26711,     1
  1263,   335,     1
  1264,  9636,     1
  1265, 69300,     1
  1266, 22273,     2
  1267,  1305,     1
  1268, 43528,     2
  1269,  6225,     3
  1270,  5245,     2
  1271,   855,     2
  1272, 26518,     2
  1273, 25793,     2
  1274, 17293,     2
  1275, 39687,     2
  1276,   910,     2
  1277,  9742,     3
  1278, 98793,     3
  1279, 12203,     1
  1280, 12376,     2
  1281,  1029,     1
  1282,  6561,     4
  1283, 32652,     1
  1284, 32128,     4
  1285,119342,     1
  1286, 10694,     1
  1287, 10141,     1
  1288, 81464,     4
  1289, 81548,     3
  1290,  7915,     3
  1291, 12816,     1
  1292, 22529,     1
  1293, 12717,     2
  1294, 11704,     4
  1295, 10271,     2
  1296, 12486,     1
  1297,  3411,     2
  1298, 45942,     1
  1299, 63824,     3
  1300,  7600,     1
  1301, 32962,     3
  1302,  5009,     2
  1303,104090,     1
  1304, 30274,     4
  1305, 10739,     1
  1306, 15491,     2
  1307, 17759,     2
  1308, 29273,     3
  1309,    30,     2
  1310,  1263,     1
  1311,   404,     1
  1312, 12456,     1
  1313, 48115,     3
  1314, 48981,     1
  1315, 37430,     2
  1316,  8506,     3
  1317, 37074,     1
  1318,  9986,     1
  1319,  9812,     1
  1320,  5640,     1
  1321, 16848,     2
  1322,  4161,     3
  1323, 28884,     2
  1324, 16283,     3
  1325, 13014,     1
  1326, 26069,     2
  1327,   753,     1
  1328,  3438,     1
  1329, 72735,     1
  1330, 68857,     1
  1331,105776,     1
  1332,  1812,     2
  1333,  3002,     1
  1334, 75208,     2
  1335,  4109,     2
  1336,   352,     2
  1337, 19189,     3
  1338, 94284,     3
  1339, 48503,     1
  1340, 14904,     2
  1341,  8537,     2
  1342, 17836,     2
  1343,  7211,     2
  1344, 42001,     4
  1345,  2939,     1
  1346, 17385,     3
  1347, 13359,     4
  1348,  4782,     1
  1349, 13059,     2
  1350,   364,     1
  1351,  7892,     2
  1352, 92387,     3
  1353,  4003,     2
  1354, 10481,     1
  1355, 43579,     1
  1356, 21666,     1
  1357, 39924,     3
  1358,  3924,     3
  1359,  5830,     2
  1360,  1114,     1
  1361, 33334,     1
  1362, 17699,     2
  1363,  3334,     2
  1364, 24558,     3
  1365,  1307,     3
  1366,  1337,     4
  1367, 48232,     3
  1368, 27119,     3
  1369, 63089,     2
